Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02-Side Icons,Chrome 114.0.0.0,,,2023-07-24 16:40:49,2023-07-24 16:43:58,3m - 8.611s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/01- (Add Contact),Chrome 114.0.0.0,Navigates on Add Contact Page and verifies the elements.,,2023-07-24 16:40:49,2023-07-24 16:43:23,2m - 33.793s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-24 16:40:50,2023-07-24 16:40:52,1.975s,PASSED
navigateToUrl(app_url_login),Chrome 114.0.0.0,,,2023-07-24 16:40:52,2023-07-24 16:41:20,27.998s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-24 16:41:20,2023-07-24 16:42:22,1m - 2.776s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-24 16:42:22,2023-07-24 16:42:22,0.149s,PASSED
delay(25),Chrome 114.0.0.0,,,2023-07-24 16:42:22,2023-07-24 16:42:47,25.014s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Side Menu double arrow icon""))",Chrome 114.0.0.0,,,2023-07-24 16:42:47,2023-07-24 16:42:48,0.381s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-24 16:42:48,2023-07-24 16:42:50,2.002s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-24 16:42:50,2023-07-24 16:42:50,0.446s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-24 16:42:50,2023-07-24 16:42:52,2.011s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 114.0.0.0,,,2023-07-24 16:42:52,2023-07-24 16:42:53,0.496s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-24 16:42:53,2023-07-24 16:42:55,2.014s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 114.0.0.0,,,2023-07-24 16:42:55,2023-07-24 16:42:58,2.764s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-24 16:42:58,2023-07-24 16:43:01,3.005s,PASSED
