Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
11.1 - Cloud Files(My Drive),Chrome 115.0.0.0,,,2023-08-09 17:45:15,2023-08-09 17:50:56,5m - 41.353s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/01-Create new folder(required field is blank),Chrome 115.0.0.0,,,2023-08-09 17:45:15,2023-08-09 17:47:05,1m - 50.077s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-09 17:45:16,2023-08-09 17:45:17,1.803s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-09 17:45:17,2023-08-09 17:45:34,16.577s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-09 17:45:34,2023-08-09 17:45:34,0.136s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-09 17:45:34,2023-08-09 17:46:38,1m - 3.555s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-09 17:46:38,2023-08-09 17:46:40,2.732s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-09 17:46:40,2023-08-09 17:46:41,0.889s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 17:46:41,2023-08-09 17:46:42,0.983s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-09 17:46:42,2023-08-09 17:46:46,4.011s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 17:46:46,2023-08-09 17:46:47,0.371s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-09 17:46:47,2023-08-09 17:46:52,5.004s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Cloud Files""))",Chrome 115.0.0.0,,,2023-08-09 17:46:52,2023-08-09 17:46:52,0.479s,PASSED
"scrollToElement(findTestObject(""11-Cloud Files/a_My Drive""), 0)",Chrome 115.0.0.0,,,2023-08-09 17:46:52,2023-08-09 17:46:53,0.425s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_My Drive""))",Chrome 115.0.0.0,,,2023-08-09 17:46:53,2023-08-09 17:46:53,0.420s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_Shared Drive""))",Chrome 115.0.0.0,,,2023-08-09 17:46:53,2023-08-09 17:46:53,0.325s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_Shared With Me""))",Chrome 115.0.0.0,,,2023-08-09 17:46:53,2023-08-09 17:46:54,0.383s,PASSED
"click(findTestObject(""11-Cloud Files/a_My Drive""))",Chrome 115.0.0.0,,,2023-08-09 17:46:54,2023-08-09 17:46:54,0.476s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/h4_CLOUD STORAGE""))",Chrome 115.0.0.0,,,2023-08-09 17:46:54,2023-08-09 17:46:56,1.445s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/h4_MY FILES""))",Chrome 115.0.0.0,,,2023-08-09 17:46:56,2023-08-09 17:46:56,0.385s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-09 17:46:56,2023-08-09 17:46:59,3.011s,PASSED
