Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03-Header Menu,Chrome 114.0.0.0,,,2023-07-21 16:13:26,2023-07-21 16:18:39,5m - 12.254s,FAILED
,,,,,,,
Test Cases/03-Header Menu/01- Hamburger Button,Chrome 114.0.0.0,verifies all elements of the hamburger button,,2023-07-21 16:13:26,2023-07-21 16:14:51,1m - 24.407s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-21 16:13:27,2023-07-21 16:13:29,1.913s,PASSED
navigateToUrl(app_url_login),Chrome 114.0.0.0,,,2023-07-21 16:13:29,2023-07-21 16:13:39,10.029s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-21 16:13:39,2023-07-21 16:13:39,0.141s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), email_without_subscription)",Chrome 114.0.0.0,,,2023-07-21 16:13:39,2023-07-21 16:13:40,0.798s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), password)",Chrome 114.0.0.0,,,2023-07-21 16:13:40,2023-07-21 16:13:40,0.587s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 114.0.0.0,,,2023-07-21 16:13:40,2023-07-21 16:13:41,0.674s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-21 16:13:41,2023-07-21 16:13:43,2.023s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 114.0.0.0,,,2023-07-21 16:13:43,2023-07-21 16:13:43,0.047s,PASSED
currentWindow = getWindowIndex(),Chrome 114.0.0.0,,,2023-07-21 16:13:43,2023-07-21 16:13:43,0.018s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-21 16:13:43,2023-07-21 16:13:46,3.008s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 114.0.0.0,,,2023-07-21 16:13:46,2023-07-21 16:13:46,0.047s,PASSED
navigateToUrl(app_mailinator),Chrome 114.0.0.0,,,2023-07-21 16:13:46,2023-07-21 16:13:55,9.310s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-21 16:13:55,2023-07-21 16:13:58,3.009s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), email_for_searchmailinator_testuser01)",Chrome 114.0.0.0,,,2023-07-21 16:13:58,2023-07-21 16:13:59,0.681s,PASSED
