Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.1 - Settings (Invite users),Chrome 114.0.0.0,,,2023-07-28 18:51:20,2023-07-28 19:10:32,19m - 11.701s,PASSED
,,,,,,,
Test Cases/09-Settings/01 - Users (Invite new user but field are blank),Chrome 114.0.0.0,Manually added a subscription before running this,,2023-07-28 18:51:20,2023-07-28 18:55:37,4m - 16.695s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-28 18:51:20,2023-07-28 18:51:22,2.083s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-28 18:51:22,2023-07-28 18:53:56,2m - 33.523s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-28 18:53:56,2023-07-28 18:53:56,0.131s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-28 18:53:56,2023-07-28 18:55:01,1m - 4.881s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 114.0.0.0,,,2023-07-28 18:55:01,2023-07-28 18:55:04,3.235s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-28 18:55:04,2023-07-28 18:55:05,1.059s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 114.0.0.0,,,2023-07-28 18:55:05,2023-07-28 18:55:06,0.999s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-28 18:55:06,2023-07-28 18:55:10,4.005s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 114.0.0.0,,,2023-07-28 18:55:10,2023-07-28 18:55:11,0.373s,PASSED
delay(delay_5seconds),Chrome 114.0.0.0,,,2023-07-28 18:55:11,2023-07-28 18:55:16,5.006s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 114.0.0.0,,,2023-07-28 18:55:16,2023-07-28 18:55:16,0.436s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization""))",Chrome 114.0.0.0,,,2023-07-28 18:55:16,2023-07-28 18:55:17,0.934s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization Units""))",Chrome 114.0.0.0,,,2023-07-28 18:55:17,2023-07-28 18:55:17,0.438s,PASSED
"scrollToElement(findTestObject(""09-Settings/Users/div_Subscriptions""), 0)",Chrome 114.0.0.0,,,2023-07-28 18:55:17,2023-07-28 18:55:18,0.330s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Subscriptions""))",Chrome 114.0.0.0,,,2023-07-28 18:55:18,2023-07-28 18:55:18,0.311s,PASSED
