Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.4-AI Assistant (Information),Chrome 115.0.0.0,,,2023-08-09 19:24:43,2023-08-09 19:26:35,1m - 51.240s,PASSED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.4-Information/01-Verify content of information page,Chrome 115.0.0.0,,,2023-08-09 19:24:44,2023-08-09 19:26:34,1m - 50.354s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-09 19:24:44,2023-08-09 19:24:46,1.899s,PASSED
navigateToUrl(app_url_login),Chrome 115.0.0.0,,,2023-08-09 19:24:46,2023-08-09 19:25:11,25.177s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-09 19:25:11,2023-08-09 19:25:11,0.136s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-09 19:25:11,2023-08-09 19:26:12,1m - 1.126s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-09 19:26:12,2023-08-09 19:26:16,3.656s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-09 19:26:16,2023-08-09 19:26:17,0.991s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 19:26:17,2023-08-09 19:26:18,1.018s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-09 19:26:18,2023-08-09 19:26:22,4.005s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 19:26:22,2023-08-09 19:26:22,0.410s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-09 19:26:22,2023-08-09 19:26:27,5.013s,PASSED
"scrollToElement(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""), 30)",Chrome 115.0.0.0,,,2023-08-09 19:26:27,2023-08-09 19:26:28,0.332s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-09 19:26:28,2023-08-09 19:26:28,0.360s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-09 19:26:28,2023-08-09 19:26:29,0.914s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-09 19:26:29,2023-08-09 19:26:32,3.004s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.4-Information/Information""))",Chrome 115.0.0.0,,,2023-08-09 19:26:32,2023-08-09 19:26:32,0.545s,PASSED
"verifyElementText(findTestObject(""12-AI Assistant(beta)/12.4-Information/Information heading message assertion""), ""Welcome. Click the ChatGPT tab to get started!"")",Chrome 115.0.0.0,,,2023-08-09 19:26:32,2023-08-09 19:26:33,0.547s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/12.4-Information/Service terms link""))",Chrome 115.0.0.0,,,2023-08-09 19:26:33,2023-08-09 19:26:33,0.311s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/12.4-Information/Terms of use link""))",Chrome 115.0.0.0,,,2023-08-09 19:26:33,2023-08-09 19:26:34,0.334s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/12.4-Information/Usage policies""))",Chrome 115.0.0.0,,,2023-08-09 19:26:34,2023-08-09 19:26:34,0.316s,PASSED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.4-Information/02-Access Service terms,Chrome 115.0.0.0,,,2023-08-09 19:26:34,2023-08-09 19:26:35,0.715s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.4-Information/Service terms link""))",Chrome 115.0.0.0,,,2023-08-09 19:26:34,2023-08-09 19:26:35,0.425s,PASSED
url = getUrl(),Chrome 115.0.0.0,,,2023-08-09 19:26:35,2023-08-09 19:26:35,0.022s,PASSED
"url.contains(""https://openai.com/policies/service-terms"")",Chrome 115.0.0.0,,,2023-08-09 19:26:35,2023-08-09 19:26:35,0.001s,PASSED
closeWindowIndex(1),Chrome 115.0.0.0,,,2023-08-09 19:26:35,2023-08-09 19:26:35,0.106s,PASSED
