Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.2 - Settings (Active user),Chrome 114.0.0.0,,,2023-07-26 16:03:04,2023-07-26 16:09:08,6m - 4.846s,PASSED
,,,,,,,
Test Cases/09-Settings/06 - Users (Active User - Search user),Chrome 114.0.0.0,,,2023-07-26 16:03:04,2023-07-26 16:05:39,2m - 35.723s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-26 16:03:04,2023-07-26 16:03:06,1.884s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-26 16:03:06,2023-07-26 16:03:16,9.834s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-26 16:03:16,2023-07-26 16:03:16,0.145s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-26 16:03:16,2023-07-26 16:05:04,1m - 48.441s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 114.0.0.0,,,2023-07-26 16:05:04,2023-07-26 16:05:06,1.786s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-26 16:05:06,2023-07-26 16:05:07,0.965s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 114.0.0.0,,,2023-07-26 16:05:07,2023-07-26 16:05:07,0.467s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-26 16:05:07,2023-07-26 16:05:12,4.010s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 114.0.0.0,,,2023-07-26 16:05:12,2023-07-26 16:05:12,0.461s,PASSED
delay(delay_5seconds),Chrome 114.0.0.0,,,2023-07-26 16:05:12,2023-07-26 16:05:17,5.012s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 114.0.0.0,,,2023-07-26 16:05:17,2023-07-26 16:05:17,0.451s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization""))",Chrome 114.0.0.0,,,2023-07-26 16:05:17,2023-07-26 16:05:18,0.447s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization Units""))",Chrome 114.0.0.0,,,2023-07-26 16:05:18,2023-07-26 16:05:18,0.451s,PASSED
"scrollToElement(findTestObject(""09-Settings/Users/div_Subscriptions""), 0)",Chrome 114.0.0.0,,,2023-07-26 16:05:18,2023-07-26 16:05:19,0.345s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Subscriptions""))",Chrome 114.0.0.0,,,2023-07-26 16:05:19,2023-07-26 16:05:19,0.357s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Users""))",Chrome 114.0.0.0,,,2023-07-26 16:05:19,2023-07-26 16:05:19,0.351s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-26 16:05:19,2023-07-26 16:05:22,3.010s,PASSED
"click(findTestObject(""09-Settings/Users/div_Users""))",Chrome 114.0.0.0,,,2023-07-26 16:05:22,2023-07-26 16:05:23,0.540s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/h4_USERS""))",Chrome 114.0.0.0,,,2023-07-26 16:05:23,2023-07-26 16:05:24,0.846s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/div_Active Users""))",Chrome 114.0.0.0,,,2023-07-26 16:05:24,2023-07-26 16:05:24,0.443s,PASSED
