Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
04-Add my Organizations,Chrome 114.0.0.0,,,2023-07-28 15:39:56,2023-07-28 15:45:42,5m - 46.073s,FAILED
,,,,,,,
Test Cases/04-Add my Organizations/01- Free limited Plan (Blank fields),Chrome 114.0.0.0,,,2023-07-28 15:39:56,2023-07-28 15:44:05,4m - 9.175s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-28 15:39:57,2023-07-28 15:39:59,2.345s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-28 15:39:59,2023-07-28 15:42:46,2m - 47.405s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-28 15:42:46,2023-07-28 15:42:46,0.154s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-28 15:42:46,2023-07-28 15:43:51,1m - 4.816s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/span_Add My Organization""))",Chrome 114.0.0.0,,,2023-07-28 15:43:51,2023-07-28 15:43:54,2.494s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/Add my org modal""))",Chrome 114.0.0.0,,,2023-07-28 15:43:54,2023-07-28 15:43:55,0.796s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-28 15:43:55,2023-07-28 15:43:57,2.013s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/input_orgName""))",Chrome 114.0.0.0,,,2023-07-28 15:43:57,2023-07-28 15:43:57,0.388s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/input_org alias""))",Chrome 114.0.0.0,,,2023-07-28 15:43:57,2023-07-28 15:43:57,0.342s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/div_Service Industry_select-arrow""))",Chrome 114.0.0.0,,,2023-07-28 15:43:57,2023-07-28 15:43:58,0.566s,PASSED
"sendKeys(findTestObject(null), Keys.chord(ESCAPE))",Chrome 114.0.0.0,,,2023-07-28 15:43:58,2023-07-28 15:43:58,0.533s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 15:43:58,2023-07-28 15:44:01,3.017s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/div_OrganizationName_error""))",Chrome 114.0.0.0,,,2023-07-28 15:44:01,2023-07-28 15:44:02,0.367s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/div_Organization Alias_error""))",Chrome 114.0.0.0,,,2023-07-28 15:44:02,2023-07-28 15:44:02,0.343s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/div_Service Industry_error""))",Chrome 114.0.0.0,,,2023-07-28 15:44:02,2023-07-28 15:44:02,0.344s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 15:44:02,2023-07-28 15:44:05,3.014s,PASSED
,,,,,,,
Test Cases/04-Add my Organizations/02- Free limited Plan (Used Org Alias),Chrome 114.0.0.0,,,2023-07-28 15:44:06,2023-07-28 15:44:11,5.155s,PASSED
"setText(findTestObject(""04-Add my Organizations/Free limited Plan/input_org alias""), ""1234"")",Chrome 114.0.0.0,,,2023-07-28 15:44:06,2023-07-28 15:44:06,0.651s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/input_orgName""))",Chrome 114.0.0.0,,,2023-07-28 15:44:06,2023-07-28 15:44:07,0.568s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/mat-error_1234 already exists. Please enter another ID""))",Chrome 114.0.0.0,,,2023-07-28 15:44:07,2023-07-28 15:44:08,0.666s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 15:44:08,2023-07-28 15:44:11,3.009s,PASSED
,,,,,,,
Test Cases/04-Add my Organizations/03- Free limited Plan (Positive Scenarios),Chrome 114.0.0.0,,,2023-07-28 15:44:11,2023-07-28 15:45:42,1m - 31.531s,FAILED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-28 15:44:11,2023-07-28 15:44:13,2.009s,PASSED
"setText(findTestObject(""04-Add my Organizations/Free limited Plan/input_orgName""), org_name)",Chrome 114.0.0.0,,,2023-07-28 15:44:13,2023-07-28 15:44:14,0.729s,PASSED
"setText(findTestObject(""04-Add my Organizations/Free limited Plan/input_org alias""), org_alias)",Chrome 114.0.0.0,,,2023-07-28 15:44:14,2023-07-28 15:44:15,1.049s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/div_Service Industry_select-arrow""), STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-28 15:44:15,2023-07-28 15:44:15,0.497s,PASSED
delay(delay_1second),Chrome 114.0.0.0,,,2023-07-28 15:44:15,2023-07-28 15:44:16,1.017s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_CPA_EA_Accounting Firms""))",Chrome 114.0.0.0,,,2023-07-28 15:44:16,2023-07-28 15:44:17,0.349s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Law Firms""))",Chrome 114.0.0.0,,,2023-07-28 15:44:17,2023-07-28 15:44:17,0.309s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Medical Service_Physian_Dentist Office""))",Chrome 114.0.0.0,,,2023-07-28 15:44:17,2023-07-28 15:44:17,0.327s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Education""))",Chrome 114.0.0.0,,,2023-07-28 15:44:17,2023-07-28 15:44:17,0.325s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Real Estate""))",Chrome 114.0.0.0,,,2023-07-28 15:44:17,2023-07-28 15:44:18,0.312s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Other Service Business""))",Chrome 114.0.0.0,,,2023-07-28 15:44:18,2023-07-28 15:44:18,0.315s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Product Business""))",Chrome 114.0.0.0,,,2023-07-28 15:44:18,2023-07-28 15:44:18,0.348s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Community""))",Chrome 114.0.0.0,,,2023-07-28 15:44:18,2023-07-28 15:44:19,0.371s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Non Profit Organizations""))",Chrome 114.0.0.0,,,2023-07-28 15:44:19,2023-07-28 15:44:19,0.358s,PASSED
delay(delay_1second),Chrome 114.0.0.0,,,2023-07-28 15:44:19,2023-07-28 15:44:20,1.016s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/span_Other Service Business""))",Chrome 114.0.0.0,,,2023-07-28 15:44:20,2023-07-28 15:44:21,0.327s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/button_Next""))",Chrome 114.0.0.0,,,2023-07-28 15:44:21,2023-07-28 15:44:21,0.675s,PASSED
delay(delay_1second),Chrome 114.0.0.0,,,2023-07-28 15:44:21,2023-07-28 15:44:22,1.009s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/add my org modal 2""))",Chrome 114.0.0.0,,,2023-07-28 15:44:22,2023-07-28 15:44:23,0.351s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/Free limited plan radio button""))",Chrome 114.0.0.0,,,2023-07-28 15:44:23,2023-07-28 15:44:23,0.362s,PASSED
delay(delay_1second),Chrome 114.0.0.0,,,2023-07-28 15:44:23,2023-07-28 15:44:24,1.014s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/span_Usage limit""))",Chrome 114.0.0.0,,,2023-07-28 15:44:24,2023-07-28 15:44:24,0.457s,PASSED
switchToWindowIndex(1),Chrome 114.0.0.0,,,2023-07-28 15:44:24,2023-07-28 15:44:24,0.013s,PASSED
delay(delay_5seconds),Chrome 114.0.0.0,,,2023-07-28 15:44:24,2023-07-28 15:44:29,5.011s,PASSED
