Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13.2-EL Sign (Received Documents),Chrome 115.0.0.0,,,2023-08-01 17:26:23,2023-08-01 17:33:43,7m - 20.097s,FAILED
,,,,,,,
Test Cases/13-EL Sign/10-Received Documents(Sign a Document),Chrome 115.0.0.0,,,2023-08-01 17:26:23,2023-08-01 17:31:29,5m - 5.773s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-01 17:26:23,2023-08-01 17:26:25,1.828s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-01 17:26:25,2023-08-01 17:29:02,2m - 36.769s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-01 17:29:02,2023-08-01 17:29:02,0.128s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-01 17:29:02,2023-08-01 17:30:04,1m - 2.111s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-01 17:30:04,2023-08-01 17:30:18,13.251s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-01 17:30:18,2023-08-01 17:30:19,0.990s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-01 17:30:19,2023-08-01 17:30:20,0.975s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-01 17:30:20,2023-08-01 17:30:24,4.018s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-01 17:30:24,2023-08-01 17:30:24,0.344s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-01 17:30:24,2023-08-01 17:30:29,5.005s,PASSED
