Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.5 - Settings (Organization),Chrome 114.0.0.0,,,2023-07-28 20:23:08,2023-07-28 20:30:22,7m - 14.953s,PASSED
,,,,,,,
Test Cases/09-Settings/23 - Organization - Profile Settings,Chrome 114.0.0.0,,,2023-07-28 20:23:08,2023-07-28 20:28:35,5m - 27.100s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-28 20:23:08,2023-07-28 20:23:10,1.793s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-28 20:23:10,2023-07-28 20:26:08,2m - 58.515s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-28 20:26:08,2023-07-28 20:26:08,0.138s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-28 20:26:08,2023-07-28 20:27:08,59.391s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 114.0.0.0,,,2023-07-28 20:27:08,2023-07-28 20:27:09,1.243s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-28 20:27:09,2023-07-28 20:27:12,2.617s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 114.0.0.0,,,2023-07-28 20:27:12,2023-07-28 20:27:13,0.993s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:13,2023-07-28 20:27:17,4.006s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 114.0.0.0,,,2023-07-28 20:27:17,2023-07-28 20:27:17,0.369s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:17,2023-07-28 20:27:20,3.004s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 114.0.0.0,,,2023-07-28 20:27:20,2023-07-28 20:27:20,0.356s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:20,2023-07-28 20:27:23,3.014s,PASSED
"click(findTestObject(""09-Settings/Users/div_Organization""))",Chrome 114.0.0.0,,,2023-07-28 20:27:23,2023-07-28 20:27:24,0.609s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization/h4_ORGANIZATION SETTINGS""))",Chrome 114.0.0.0,,,2023-07-28 20:27:24,2023-07-28 20:27:25,0.892s,PASSED
"click(findTestObject(""09-Settings/Organization/div_Profile""))",Chrome 114.0.0.0,,,2023-07-28 20:27:25,2023-07-28 20:27:25,0.327s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:25,2023-07-28 20:27:28,3.015s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization/mat-card-title_Profile""))",Chrome 114.0.0.0,,,2023-07-28 20:27:28,2023-07-28 20:27:29,0.365s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization/input_Industry""))",Chrome 114.0.0.0,,,2023-07-28 20:27:29,2023-07-28 20:27:29,0.324s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization/input_Organization number""))",Chrome 114.0.0.0,,,2023-07-28 20:27:29,2023-07-28 20:27:29,0.329s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:29,2023-07-28 20:27:32,3.012s,PASSED
"click(findTestObject(""03-Header Menu/User Profile/View Profile/Profile Tab/Upload Icon""))",Chrome 114.0.0.0,,,2023-07-28 20:27:32,2023-07-28 20:27:33,0.381s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:33,2023-07-28 20:27:35,2.005s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization/Upload Org image""))",Chrome 114.0.0.0,,,2023-07-28 20:27:35,2023-07-28 20:27:35,0.321s,PASSED
"verifyElementNotClickable(findTestObject(""03-Header Menu/User Profile/View Profile/Profile Tab/button_Upload Image""))",Chrome 114.0.0.0,,,2023-07-28 20:27:35,2023-07-28 20:27:35,0.322s,PASSED
delay(delay_1second),Chrome 114.0.0.0,,,2023-07-28 20:27:35,2023-07-28 20:27:36,1.008s,PASSED
"click(findTestObject(""03-Header Menu/User Profile/View Profile/Profile Tab/button_Cancel""))",Chrome 114.0.0.0,,,2023-07-28 20:27:36,2023-07-28 20:27:37,0.345s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:37,2023-07-28 20:27:40,3.007s,PASSED
"click(findTestObject(""03-Header Menu/User Profile/View Profile/Profile Tab/Upload Icon""))",Chrome 114.0.0.0,,,2023-07-28 20:27:40,2023-07-28 20:27:40,0.371s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""Object Repository/03-Header Menu/User Profile/View Profile/Profile Tab/button_folderBrowse""), upload_file)",Chrome 114.0.0.0,,,2023-07-28 20:27:40,2023-07-28 20:27:41,0.695s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:41,2023-07-28 20:27:43,2.007s,PASSED
"click(findTestObject(""03-Header Menu/User Profile/View Profile/Profile Tab/button_Upload Image""))",Chrome 114.0.0.0,,,2023-07-28 20:27:43,2023-07-28 20:27:43,0.428s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization/snack-bar-container_Successfully changed organization imageOK""))",Chrome 114.0.0.0,,,2023-07-28 20:27:43,2023-07-28 20:27:46,2.940s,PASSED
"click(findTestObject(""09-Settings/Organization/input_name""))",Chrome 114.0.0.0,,,2023-07-28 20:27:46,2023-07-28 20:27:46,0.327s,PASSED
"setText(findTestObject(""09-Settings/Organization/input_name""), name)",Chrome 114.0.0.0,,,2023-07-28 20:27:46,2023-07-28 20:27:47,0.928s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:47,2023-07-28 20:27:50,3.006s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Save""))",Chrome 114.0.0.0,,,2023-07-28 20:27:50,2023-07-28 20:27:51,0.445s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization/snack-bar-container_Settings savedOK""))",Chrome 114.0.0.0,,,2023-07-28 20:27:51,2023-07-28 20:27:52,1.025s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:52,2023-07-28 20:27:55,3.016s,PASSED
"scrollToElement(findTestObject(""09-Settings/Organization/input_name""), 0)",Chrome 114.0.0.0,,,2023-07-28 20:27:55,2023-07-28 20:27:55,0.331s,PASSED
"setText(findTestObject(""09-Settings/Organization/input_name""), org_name)",Chrome 114.0.0.0,,,2023-07-28 20:27:55,2023-07-28 20:27:56,0.889s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 20:27:56,2023-07-28 20:27:59,3.011s,PASSED
