Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.4 - Settings (Organization unit),Chrome 114.0.0.0,,,2023-07-28 19:36:06,2023-07-28 19:43:38,7m - 31.934s,PASSED
,,,,,,,
Test Cases/09-Settings/19 - Organization unit - Add Organization unit,Chrome 114.0.0.0,,,2023-07-28 19:36:06,2023-07-28 19:41:29,5m - 22.615s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-28 19:36:07,2023-07-28 19:36:08,1.836s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-28 19:36:08,2023-07-28 19:39:36,3m - 27.674s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-28 19:39:36,2023-07-28 19:39:36,0.148s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-28 19:39:36,2023-07-28 19:40:37,1m - 0.563s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 114.0.0.0,,,2023-07-28 19:40:37,2023-07-28 19:40:39,2.680s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-28 19:40:39,2023-07-28 19:40:40,0.999s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 114.0.0.0,,,2023-07-28 19:40:40,2023-07-28 19:40:41,0.934s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-28 19:40:41,2023-07-28 19:40:44,3.007s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 114.0.0.0,,,2023-07-28 19:40:44,2023-07-28 19:40:45,0.430s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-28 19:40:45,2023-07-28 19:40:49,4.008s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 114.0.0.0,,,2023-07-28 19:40:49,2023-07-28 19:40:49,0.375s,PASSED
