Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03-Header Menu,Chrome 114.0.0.0,,,2023-07-21 16:40:57,2023-07-21 16:46:11,5m - 14.277s,FAILED
,,,,,,,
Test Cases/03-Header Menu/01- Hamburger Button,Chrome 114.0.0.0,verifies all elements of the hamburger button,,2023-07-21 16:40:57,2023-07-21 16:42:20,1m - 23.375s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-21 16:40:57,2023-07-21 16:40:59,1.930s,PASSED
navigateToUrl(app_url_login),Chrome 114.0.0.0,,,2023-07-21 16:40:59,2023-07-21 16:41:10,11.161s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-21 16:41:10,2023-07-21 16:41:10,0.139s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), email_without_subscription)",Chrome 114.0.0.0,,,2023-07-21 16:41:10,2023-07-21 16:41:11,0.721s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), password)",Chrome 114.0.0.0,,,2023-07-21 16:41:11,2023-07-21 16:41:12,0.483s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 114.0.0.0,,,2023-07-21 16:41:12,2023-07-21 16:41:12,0.853s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-21 16:41:12,2023-07-21 16:41:15,2.027s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 114.0.0.0,,,2023-07-21 16:41:15,2023-07-21 16:41:15,0.046s,PASSED
currentWindow = getWindowIndex(),Chrome 114.0.0.0,,,2023-07-21 16:41:15,2023-07-21 16:41:15,0.018s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-21 16:41:15,2023-07-21 16:41:18,3.012s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 114.0.0.0,,,2023-07-21 16:41:18,2023-07-21 16:41:18,0.019s,PASSED
navigateToUrl(app_mailinator),Chrome 114.0.0.0,,,2023-07-21 16:41:18,2023-07-21 16:41:25,7.679s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-21 16:41:25,2023-07-21 16:41:28,3.016s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), email_for_searchmailinator_testuser01)",Chrome 114.0.0.0,,,2023-07-21 16:41:28,2023-07-21 16:41:29,0.699s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-21 16:41:29,2023-07-21 16:41:30,0.684s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-21 16:41:30,2023-07-21 16:41:33,3.005s,PASSED
