Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
14-Income and Expense,Chrome 115.0.0.0,,,2023-07-31 21:47:33,2023-07-31 21:54:36,7m - 2.426s,PASSED
,,,,,,,
Test Cases/14-Income and Expense/01-Add Company (required field is blank),Chrome 115.0.0.0,,,2023-07-31 21:47:34,2023-07-31 21:52:13,4m - 39.878s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-07-31 21:47:34,2023-07-31 21:47:36,2.218s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-07-31 21:47:36,2023-07-31 21:50:41,3m - 5.325s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-07-31 21:50:41,2023-07-31 21:50:41,0.128s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-07-31 21:50:41,2023-07-31 21:51:40,58.373s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-07-31 21:51:40,2023-07-31 21:51:43,2.966s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-07-31 21:51:43,2023-07-31 21:51:44,1.023s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-07-31 21:51:44,2023-07-31 21:51:45,1.130s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-07-31 21:51:45,2023-07-31 21:51:49,4.016s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-07-31 21:51:49,2023-07-31 21:51:49,0.407s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-07-31 21:51:49,2023-07-31 21:51:54,5.003s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""), 0)",Chrome 115.0.0.0,,,2023-07-31 21:51:54,2023-07-31 21:51:55,0.341s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""))",Chrome 115.0.0.0,,,2023-07-31 21:51:55,2023-07-31 21:51:55,0.469s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/div_IncomeAndExpense Tracker""))",Chrome 115.0.0.0,,,2023-07-31 21:51:55,2023-07-31 21:51:57,1.574s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/th_Income  Expense Tracker""))",Chrome 115.0.0.0,,,2023-07-31 21:51:57,2023-07-31 21:51:57,0.311s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 21:51:57,2023-07-31 21:52:00,3.011s,PASSED
"click(findTestObject(""14-Income and Expense/button_ADD COMPANY""))",Chrome 115.0.0.0,,,2023-07-31 21:52:00,2023-07-31 21:52:01,0.435s,PASSED
"click(findTestObject(""14-Income and Expense/mat-icon_clear""))",Chrome 115.0.0.0,,,2023-07-31 21:52:01,2023-07-31 21:52:01,0.882s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 21:52:01,2023-07-31 21:52:04,3.017s,PASSED
"click(findTestObject(""14-Income and Expense/button_ADD COMPANY""))",Chrome 115.0.0.0,,,2023-07-31 21:52:04,2023-07-31 21:52:05,0.505s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/mat-dialog-container_Add CompanyModal""))",Chrome 115.0.0.0,,,2023-07-31 21:52:05,2023-07-31 21:52:06,0.882s,PASSED
"click(findTestObject(""14-Income and Expense/input_CompanyName""))",Chrome 115.0.0.0,,,2023-07-31 21:52:06,2023-07-31 21:52:06,0.328s,PASSED
"click(findTestObject(""14-Income and Expense/dropdown_CompanyType""))",Chrome 115.0.0.0,,,2023-07-31 21:52:06,2023-07-31 21:52:06,0.336s,PASSED
"doubleClick(findTestObject(""14-Income and Expense/input_CompanyName""))",Chrome 115.0.0.0,,,2023-07-31 21:52:06,2023-07-31 21:52:07,0.566s,PASSED
"click(findTestObject(""14-Income and Expense/dropdown_ChoosingDate""))",Chrome 115.0.0.0,,,2023-07-31 21:52:07,2023-07-31 21:52:08,0.658s,PASSED
"doubleClick(findTestObject(""14-Income and Expense/mat-icon_account""))",Chrome 115.0.0.0,,,2023-07-31 21:52:08,2023-07-31 21:52:08,0.679s,PASSED
"click(findTestObject(""14-Income and Expense/input_CompanyName""))",Chrome 115.0.0.0,,,2023-07-31 21:52:08,2023-07-31 21:52:09,0.879s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/mat-error_Company name is required""))",Chrome 115.0.0.0,,,2023-07-31 21:52:09,2023-07-31 21:52:10,0.534s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/mat-error_Company type is required""))",Chrome 115.0.0.0,,,2023-07-31 21:52:10,2023-07-31 21:52:10,0.310s,PASSED
"verifyElementNotClickable(findTestObject(""14-Income and Expense/button_BEGIN""))",Chrome 115.0.0.0,,,2023-07-31 21:52:10,2023-07-31 21:52:10,0.301s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 21:52:10,2023-07-31 21:52:13,3.011s,PASSED
,,,,,,,
Test Cases/14-Income and Expense/02-Add Company (fill out required field),Chrome 115.0.0.0,,,2023-07-31 21:52:13,2023-07-31 21:52:22,8.911s,PASSED
"setText(findTestObject(""14-Income and Expense/input_CompanyName""), company_name)",Chrome 115.0.0.0,,,2023-07-31 21:52:14,2023-07-31 21:52:14,0.768s,PASSED
"click(findTestObject(""14-Income and Expense/dropdown_CompanyType""))",Chrome 115.0.0.0,,,2023-07-31 21:52:14,2023-07-31 21:52:15,0.433s,PASSED
"click(findTestObject(""14-Income and Expense/mat-option_Consulting""))",Chrome 115.0.0.0,,,2023-07-31 21:52:15,2023-07-31 21:52:15,0.554s,PASSED
"click(findTestObject(""14-Income and Expense/dropdown_ChoosingDate""))",Chrome 115.0.0.0,,,2023-07-31 21:52:15,2023-07-31 21:52:16,0.716s,PASSED
"click(findTestObject(""14-Income and Expense/mat-option_End of September""))",Chrome 115.0.0.0,,,2023-07-31 21:52:16,2023-07-31 21:52:17,0.448s,PASSED
"click(findTestObject(""14-Income and Expense/mat-icon_account""))",Chrome 115.0.0.0,,,2023-07-31 21:52:17,2023-07-31 21:52:17,0.762s,PASSED
"click(findTestObject(""14-Income and Expense/mat-option_GG TESTER""))",Chrome 115.0.0.0,,,2023-07-31 21:52:17,2023-07-31 21:52:18,0.619s,PASSED
delay(delay_1second),Chrome 115.0.0.0,,,2023-07-31 21:52:18,2023-07-31 21:52:19,1.009s,PASSED
"click(findTestObject(""14-Income and Expense/button_BEGIN""))",Chrome 115.0.0.0,,,2023-07-31 21:52:19,2023-07-31 21:52:19,0.382s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 21:52:19,2023-07-31 21:52:22,3.006s,PASSED
,,,,,,,
Test Cases/14-Income and Expense/03-Add receipt (required field is blank),Chrome 115.0.0.0,,,2023-07-31 21:52:22,2023-07-31 21:52:37,15.025s,PASSED
"click(findTestObject(""14-Income and Expense/button_addReceipt""))",Chrome 115.0.0.0,,,2023-07-31 21:52:23,2023-07-31 21:52:23,0.432s,PASSED
"click(findTestObject(""14-Income and Expense/mat-icon_clear""))",Chrome 115.0.0.0,,,2023-07-31 21:52:23,2023-07-31 21:52:24,1.216s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 21:52:24,2023-07-31 21:52:27,3.004s,PASSED
"click(findTestObject(""14-Income and Expense/button_addReceipt""))",Chrome 115.0.0.0,,,2023-07-31 21:52:27,2023-07-31 21:52:28,0.395s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/mat-dialog-container_Add ReceiptModal""))",Chrome 115.0.0.0,,,2023-07-31 21:52:28,2023-07-31 21:52:29,0.971s,PASSED
"click(findTestObject(""14-Income and Expense/input_VendorName""))",Chrome 115.0.0.0,,,2023-07-31 21:52:29,2023-07-31 21:52:29,0.371s,PASSED
