Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
07-Directory,Chrome 115.0.0.0,,,2023-08-07 15:50:47,2023-08-07 15:59:16,8m - 29.323s,PASSED
,,,,,,,
Test Cases/07-Directory/01 -Connections - Add New Contact (required field is blank),Chrome 115.0.0.0,,,2023-08-07 15:50:47,2023-08-07 15:55:27,4m - 39.712s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-07 15:50:47,2023-08-07 15:50:49,2.224s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-07 15:50:49,2023-08-07 15:53:49,2m - 59.444s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-07 15:53:49,2023-08-07 15:53:49,0.141s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-07 15:53:49,2023-08-07 15:54:51,1m - 2.392s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Directory""))",Chrome 115.0.0.0,,,2023-08-07 15:54:51,2023-08-07 15:54:53,2.048s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:54:53,2023-08-07 15:54:56,3.011s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/div_Connections""))",Chrome 115.0.0.0,,,2023-08-07 15:54:56,2023-08-07 15:54:57,0.420s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/div_Labels""))",Chrome 115.0.0.0,,,2023-08-07 15:54:57,2023-08-07 15:54:57,0.471s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:54:57,2023-08-07 15:55:00,3.004s,PASSED
"click(findTestObject(""07-Directory/Connections/div_Connections""))",Chrome 115.0.0.0,,,2023-08-07 15:55:00,2023-08-07 15:55:01,0.406s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:01,2023-08-07 15:55:04,3.009s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/h4_CONNECTIONS""))",Chrome 115.0.0.0,,,2023-08-07 15:55:04,2023-08-07 15:55:04,0.765s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/h5_Save your contacts here and throw your business cards away""))",Chrome 115.0.0.0,,,2023-08-07 15:55:04,2023-08-07 15:55:05,0.394s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/button_search""))",Chrome 115.0.0.0,,,2023-08-07 15:55:05,2023-08-07 15:55:05,0.320s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/button_add new contact""))",Chrome 115.0.0.0,,,2023-08-07 15:55:05,2023-08-07 15:55:06,1.008s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/button_Filter""))",Chrome 115.0.0.0,,,2023-08-07 15:55:06,2023-08-07 15:55:07,0.337s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:07,2023-08-07 15:55:10,3.012s,PASSED
"click(findTestObject(""07-Directory/Connections/button_add new contact""))",Chrome 115.0.0.0,,,2023-08-07 15:55:10,2023-08-07 15:55:11,1.195s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:11,2023-08-07 15:55:14,3.005s,PASSED
"click(findTestObject(""07-Directory/Connections/input_Type_email""))",Chrome 115.0.0.0,,,2023-08-07 15:55:14,2023-08-07 15:55:15,0.826s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/Add new contact modal""))",Chrome 115.0.0.0,,,2023-08-07 15:55:15,2023-08-07 15:55:15,0.548s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:15,2023-08-07 15:55:18,3.004s,PASSED
"click(findTestObject(""07-Directory/Connections/input_firstName""))",Chrome 115.0.0.0,,,2023-08-07 15:55:18,2023-08-07 15:55:18,0.352s,PASSED
"click(findTestObject(""07-Directory/Connections/input_lastName""))",Chrome 115.0.0.0,,,2023-08-07 15:55:18,2023-08-07 15:55:19,0.522s,PASSED
"click(findTestObject(""07-Directory/Connections/input_Type_email""))",Chrome 115.0.0.0,,,2023-08-07 15:55:19,2023-08-07 15:55:20,0.561s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:20,2023-08-07 15:55:23,3.016s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/div_First Name Field is required""))",Chrome 115.0.0.0,,,2023-08-07 15:55:23,2023-08-07 15:55:23,0.334s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/div_Last Name Field is required""))",Chrome 115.0.0.0,,,2023-08-07 15:55:23,2023-08-07 15:55:23,0.336s,PASSED
"verifyElementNotClickable(findTestObject(""07-Directory/Connections/button_Create""))",Chrome 115.0.0.0,,,2023-08-07 15:55:23,2023-08-07 15:55:24,0.340s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:24,2023-08-07 15:55:27,3.013s,PASSED
,,,,,,,
Test Cases/07-Directory/02 -Connections - Add New Contact (Fill out required field),Chrome 115.0.0.0,,,2023-08-07 15:55:27,2023-08-07 15:55:34,7.269s,PASSED
"setText(findTestObject(""07-Directory/Connections/input_firstName""), first_name1)",Chrome 115.0.0.0,,,2023-08-07 15:55:27,2023-08-07 15:55:27,0.653s,PASSED
"setText(findTestObject(""07-Directory/Connections/input_lastName""), last_name2)",Chrome 115.0.0.0,,,2023-08-07 15:55:27,2023-08-07 15:55:28,0.858s,PASSED
"setText(findTestObject(""07-Directory/Connections/input_Type_email""), email_for_Auto2)",Chrome 115.0.0.0,,,2023-08-07 15:55:28,2023-08-07 15:55:29,1.000s,PASSED
"click(findTestObject(""07-Directory/Connections/input_Type_phone""))",Chrome 115.0.0.0,,,2023-08-07 15:55:29,2023-08-07 15:55:30,0.572s,PASSED
"click(findTestObject(""07-Directory/Connections/button_area code""))",Chrome 115.0.0.0,,,2023-08-07 15:55:30,2023-08-07 15:55:31,0.997s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:31,2023-08-07 15:55:34,3.009s,PASSED
,,,,,,,
Test Cases/07-Directory/03 -Connections - Add New Contact (add phone number),Chrome 115.0.0.0,,,2023-08-07 15:55:34,2023-08-07 15:55:42,7.765s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/area code modal""))",Chrome 115.0.0.0,,,2023-08-07 15:55:34,2023-08-07 15:55:35,0.483s,PASSED
"click(findTestObject(""07-Directory/Connections/button_Australia""))",Chrome 115.0.0.0,,,2023-08-07 15:55:35,2023-08-07 15:55:35,0.395s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:35,2023-08-07 15:55:38,3.005s,PASSED
"setText(findTestObject(""07-Directory/Connections/input_Type_phone""), ""488827341"")",Chrome 115.0.0.0,,,2023-08-07 15:55:38,2023-08-07 15:55:39,0.710s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:55:39,2023-08-07 15:55:42,3.014s,PASSED
,,,,,,,
