Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02-Side Icons,Chrome 115.0.0.0,,,2023-07-31 13:49:02,2023-07-31 13:51:55,2m - 53.037s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/01- (Add Contact),Chrome 115.0.0.0,Navigates on Add Contact Page and verifies the elements.,,2023-07-31 13:49:02,2023-07-31 13:51:20,2m - 17.888s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-07-31 13:49:02,2023-07-31 13:49:04,1.834s,PASSED
navigateToUrl(app_url_login),Chrome 115.0.0.0,,,2023-07-31 13:49:04,2023-07-31 13:49:17,12.311s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-07-31 13:49:17,2023-07-31 13:50:21,1m - 4.297s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-07-31 13:50:21,2023-07-31 13:50:21,0.153s,PASSED
delay(25),Chrome 115.0.0.0,,,2023-07-31 13:50:21,2023-07-31 13:50:46,25.015s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Side Menu double arrow icon""))",Chrome 115.0.0.0,,,2023-07-31 13:50:46,2023-07-31 13:50:46,0.471s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:50:46,2023-07-31 13:50:48,2.006s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_My Organizations""))",Chrome 115.0.0.0,,,2023-07-31 13:50:48,2023-07-31 13:50:49,0.394s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:50:49,2023-07-31 13:50:51,2.003s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-07-31 13:50:51,2023-07-31 13:50:51,0.540s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:50:51,2023-07-31 13:50:53,2.007s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-07-31 13:50:53,2023-07-31 13:50:54,0.364s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 13:50:54,2023-07-31 13:50:57,3.018s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 115.0.0.0,,,2023-07-31 13:50:57,2023-07-31 13:50:57,0.649s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 13:50:57,2023-07-31 13:51:00,3.010s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 115.0.0.0,,,2023-07-31 13:51:00,2023-07-31 13:51:01,0.335s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:51:01,2023-07-31 13:51:03,2.011s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite a single user option""))",Chrome 115.0.0.0,,,2023-07-31 13:51:03,2023-07-31 13:51:03,0.464s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite New user modal""))",Chrome 115.0.0.0,,,2023-07-31 13:51:03,2023-07-31 13:51:04,1.193s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:51:04,2023-07-31 13:51:06,2.006s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 115.0.0.0,,,2023-07-31 13:51:06,2023-07-31 13:51:07,0.401s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:51:07,2023-07-31 13:51:09,2.005s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 115.0.0.0,,,2023-07-31 13:51:09,2023-07-31 13:51:09,0.339s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-07-31 13:51:09,2023-07-31 13:51:12,3.018s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 115.0.0.0,,,2023-07-31 13:51:12,2023-07-31 13:51:13,0.363s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:51:13,2023-07-31 13:51:15,2.013s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite batch user option""))",Chrome 115.0.0.0,,,2023-07-31 13:51:15,2023-07-31 13:51:15,0.348s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Import CSV file modal""))",Chrome 115.0.0.0,,,2023-07-31 13:51:15,2023-07-31 13:51:16,0.641s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:51:16,2023-07-31 13:51:18,2.011s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 115.0.0.0,,,2023-07-31 13:51:18,2023-07-31 13:51:18,0.400s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-07-31 13:51:18,2023-07-31 13:51:20,2.012s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/02-(2FA),Chrome 115.0.0.0,Navigates on 2FA Page and verifies the elements.,,2023-07-31 13:51:20,2023-07-31 13:51:31,11.143s,PASSED
