Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.4 - Settings (Organization unit),Chrome 115.0.0.0,,,2023-08-07 17:17:35,2023-08-07 17:21:50,4m - 15.184s,PASSED
,,,,,,,
Test Cases/09-Settings/19 - Organization unit - Add Organization unit,Chrome 115.0.0.0,,,2023-08-07 17:17:35,2023-08-07 17:19:43,2m - 7.978s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-07 17:17:36,2023-08-07 17:17:37,1.934s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-07 17:17:37,2023-08-07 17:17:49,11.054s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-07 17:17:49,2023-08-07 17:17:49,0.125s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-07 17:17:49,2023-08-07 17:18:51,1m - 2.607s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-07 17:18:51,2023-08-07 17:18:54,2.546s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-07 17:18:54,2023-08-07 17:18:55,0.991s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 115.0.0.0,,,2023-08-07 17:18:55,2023-08-07 17:18:56,0.918s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 17:18:56,2023-08-07 17:18:59,3.012s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 115.0.0.0,,,2023-08-07 17:18:59,2023-08-07 17:18:59,0.427s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-07 17:18:59,2023-08-07 17:19:03,4.012s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 115.0.0.0,,,2023-08-07 17:19:03,2023-08-07 17:19:04,0.348s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 17:19:04,2023-08-07 17:19:07,3.007s,PASSED
"scrollToElement(findTestObject(""09-Settings/Users/div_Organization Units""), 0)",Chrome 115.0.0.0,,,2023-08-07 17:19:07,2023-08-07 17:19:07,0.531s,PASSED
"click(findTestObject(""09-Settings/Users/div_Organization Units""))",Chrome 115.0.0.0,,,2023-08-07 17:19:07,2023-08-07 17:19:07,0.399s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization unit/h4_ORGANIZATION STRUCTURE SETUP""))",Chrome 115.0.0.0,,,2023-08-07 17:19:07,2023-08-07 17:19:08,0.923s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 17:19:08,2023-08-07 17:19:11,3.014s,PASSED
"click(findTestObject(""09-Settings/Organization unit/button_add""))",Chrome 115.0.0.0,,,2023-08-07 17:19:11,2023-08-07 17:19:12,0.568s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Organization unit/mat-dialog-container_Add organization unit modal""), 0)",Chrome 115.0.0.0,,,2023-08-07 17:19:12,2023-08-07 17:19:13,0.888s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Organization unit/h4_Name""), 0)",Chrome 115.0.0.0,,,2023-08-07 17:19:13,2023-08-07 17:19:13,0.319s,PASSED
"click(findTestObject(""09-Settings/Organization unit/mat-icon_create""))",Chrome 115.0.0.0,,,2023-08-07 17:19:13,2023-08-07 17:19:14,0.369s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Organization unit/mat-dialog-container_Select an organization unit modal""), 0)",Chrome 115.0.0.0,,,2023-08-07 17:19:14,2023-08-07 17:19:14,0.426s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Organization unit/h4_Select an organization unit""), 0)",Chrome 115.0.0.0,,,2023-08-07 17:19:14,2023-08-07 17:19:14,0.306s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 17:19:14,2023-08-07 17:19:17,3.007s,PASSED
"click(findTestObject(""09-Settings/Organization unit/Cancel button for select an organization unit""))",Chrome 115.0.0.0,,,2023-08-07 17:19:17,2023-08-07 17:19:18,0.342s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 17:19:18,2023-08-07 17:19:21,3.011s,PASSED
"click(findTestObject(""09-Settings/Organization unit/input_Parent Organization Unit Name_orgName""))",Chrome 115.0.0.0,,,2023-08-07 17:19:21,2023-08-07 17:19:21,0.340s,PASSED
"click(findTestObject(""09-Settings/Organization unit/mat-dialog-container_Add organization unit modal""))",Chrome 115.0.0.0,,,2023-08-07 17:19:21,2023-08-07 17:19:21,0.322s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Organization unit/mat-error_Field is required""), 0)",Chrome 115.0.0.0,,,2023-08-07 17:19:21,2023-08-07 17:19:22,0.509s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 17:19:22,2023-08-07 17:19:25,3.008s,PASSED
