Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.1- Teams - Add,Chrome 115.0.0.0,,,2023-08-07 15:24:25,2023-08-07 15:29:46,5m - 20.854s,PASSED
,,,,,,,
Test Cases/06- Teams/01- Add Team- Public,Chrome 115.0.0.0,,,2023-08-07 15:24:26,2023-08-07 15:29:05,4m - 39.198s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-07 15:24:26,2023-08-07 15:24:28,1.863s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-07 15:24:28,2023-08-07 15:27:15,2m - 47.417s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-07 15:27:15,2023-08-07 15:27:15,0.136s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-07 15:27:15,2023-08-07 15:28:18,1m - 2.508s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-07 15:28:18,2023-08-07 15:28:19,0.862s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-07 15:28:19,2023-08-07 15:28:21,2.740s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 115.0.0.0,,,2023-08-07 15:28:21,2023-08-07 15:28:22,0.969s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:22,2023-08-07 15:28:26,4.007s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 115.0.0.0,,,2023-08-07 15:28:26,2023-08-07 15:28:27,0.319s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:27,2023-08-07 15:28:29,2.006s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Teams""))",Chrome 115.0.0.0,,,2023-08-07 15:28:29,2023-08-07 15:28:29,0.498s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:29,2023-08-07 15:28:31,2.009s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/h4_TEAMS""))",Chrome 115.0.0.0,,,2023-08-07 15:28:31,2023-08-07 15:28:32,0.366s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:32,2023-08-07 15:28:35,3.004s,PASSED
"click(findTestObject(""06-Teams/Add Team""))",Chrome 115.0.0.0,,,2023-08-07 15:28:35,2023-08-07 15:28:35,0.344s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:35,2023-08-07 15:28:38,3.012s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Public""))",Chrome 115.0.0.0,,,2023-08-07 15:28:38,2023-08-07 15:28:38,0.318s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Private""))",Chrome 115.0.0.0,,,2023-08-07 15:28:38,2023-08-07 15:28:39,0.313s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:39,2023-08-07 15:28:42,3.016s,PASSED
"click(findTestObject(""06-Teams/button_Public""))",Chrome 115.0.0.0,,,2023-08-07 15:28:42,2023-08-07 15:28:42,0.441s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/Add Team_Public""))",Chrome 115.0.0.0,,,2023-08-07 15:28:42,2023-08-07 15:28:43,0.854s,PASSED
"scrollToElement(findTestObject(""06-Teams/01-Add Team-Public/button_Create""), 0)",Chrome 115.0.0.0,,,2023-08-07 15:28:43,2023-08-07 15:28:43,0.311s,PASSED
"verifyElementNotClickable(findTestObject(""06-Teams/01-Add Team-Public/button_Create""))",Chrome 115.0.0.0,,,2023-08-07 15:28:43,2023-08-07 15:28:43,0.301s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:43,2023-08-07 15:28:46,3.017s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/input_teamName""))",Chrome 115.0.0.0,,,2023-08-07 15:28:46,2023-08-07 15:28:47,0.392s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/Org unit""))",Chrome 115.0.0.0,,,2023-08-07 15:28:47,2023-08-07 15:28:47,0.384s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/h4_Select an organization unit""))",Chrome 115.0.0.0,,,2023-08-07 15:28:47,2023-08-07 15:28:48,0.439s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:48,2023-08-07 15:28:51,3.003s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/div_GG Automation""))",Chrome 115.0.0.0,,,2023-08-07 15:28:51,2023-08-07 15:28:51,0.380s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/button_Select""))",Chrome 115.0.0.0,,,2023-08-07 15:28:51,2023-08-07 15:28:51,0.332s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/Error Team name""))",Chrome 115.0.0.0,,,2023-08-07 15:28:51,2023-08-07 15:28:52,0.534s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:52,2023-08-07 15:28:55,3.003s,PASSED
"setText(findTestObject(""06-Teams/01-Add Team-Public/input_teamName""), team_name_public)",Chrome 115.0.0.0,,,2023-08-07 15:28:55,2023-08-07 15:28:56,0.743s,PASSED
"scrollToElement(findTestObject(""06-Teams/01-Add Team-Public/button_Create""), 0)",Chrome 115.0.0.0,,,2023-08-07 15:28:56,2023-08-07 15:28:56,0.423s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/button_Create""))",Chrome 115.0.0.0,,,2023-08-07 15:28:56,2023-08-07 15:28:56,0.351s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/span_Successfully added new team""))",Chrome 115.0.0.0,,,2023-08-07 15:28:56,2023-08-07 15:28:58,1.935s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:28:58,2023-08-07 15:29:01,3.013s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/span_Auto Team Public""))",Chrome 115.0.0.0,,,2023-08-07 15:29:01,2023-08-07 15:29:02,0.353s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:29:02,2023-08-07 15:29:05,3.012s,PASSED
,,,,,,,
Test Cases/06- Teams/02-Add Team-Private,Chrome 115.0.0.0,,,2023-08-07 15:29:05,2023-08-07 15:29:46,41.475s,PASSED
"click(findTestObject(""06-Teams/Add Team""))",Chrome 115.0.0.0,,,2023-08-07 15:29:05,2023-08-07 15:29:05,0.468s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-07 15:29:05,2023-08-07 15:29:08,3.007s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Public""))",Chrome 115.0.0.0,,,2023-08-07 15:29:08,2023-08-07 15:29:09,0.355s,PASSED
