Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.3- AI Assistant (AI Image Beta),Chrome 115.0.0.0,,,2023-08-09 18:13:35,2023-08-09 18:15:21,1m - 46.335s,PASSED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.3-AI image (beta)/01-Generate image using EL AI-Blank fields,Chrome 115.0.0.0,,,2023-08-09 18:13:35,2023-08-09 18:15:10,1m - 34.598s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-09 18:13:35,2023-08-09 18:13:37,1.845s,PASSED
navigateToUrl(app_url_login),Chrome 115.0.0.0,,,2023-08-09 18:13:37,2023-08-09 18:13:48,10.304s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-09 18:13:48,2023-08-09 18:13:48,0.130s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-09 18:13:48,2023-08-09 18:14:48,1m - 0.194s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-09 18:14:48,2023-08-09 18:14:51,3.246s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-09 18:14:51,2023-08-09 18:14:52,0.454s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 18:14:52,2023-08-09 18:14:53,1.162s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-09 18:14:53,2023-08-09 18:14:57,4.010s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 18:14:57,2023-08-09 18:14:57,0.316s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-09 18:14:57,2023-08-09 18:15:02,5.005s,PASSED
"scrollToElement(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""), 30)",Chrome 115.0.0.0,,,2023-08-09 18:15:02,2023-08-09 18:15:02,0.315s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-09 18:15:02,2023-08-09 18:15:03,0.394s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-09 18:15:03,2023-08-09 18:15:04,1.009s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-09 18:15:04,2023-08-09 18:15:07,3.011s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.3- AI Image(beta)/AI Image (beta)""))",Chrome 115.0.0.0,,,2023-08-09 18:15:07,2023-08-09 18:15:07,0.448s,PASSED
"setText(findTestObject(""12-AI Assistant(beta)/12.3- AI Image(beta)/Input content""), """")",Chrome 115.0.0.0,,,2023-08-09 18:15:07,2023-08-09 18:15:09,1.324s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.3- AI Image(beta)/Generate Image button""))",Chrome 115.0.0.0,,,2023-08-09 18:15:09,2023-08-09 18:15:09,0.461s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/12.3- AI Image(beta)/InputContent_emptyfield""))",Chrome 115.0.0.0,,,2023-08-09 18:15:09,2023-08-09 18:15:09,0.371s,PASSED
"verifyElementNotClickable(findTestObject(""12-AI Assistant(beta)/12.3- AI Image(beta)/generate_image_button_disabled""))",Chrome 115.0.0.0,,,2023-08-09 18:15:09,2023-08-09 18:15:10,0.342s,PASSED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.3-AI image (beta)/02-Generate image using EL AI,Chrome 115.0.0.0,,,2023-08-09 18:15:10,2023-08-09 18:15:21,11.537s,PASSED
"setText(findTestObject(""12-AI Assistant(beta)/12.3- AI Image(beta)/Input content""), ""Give me a butterfly image"")",Chrome 115.0.0.0,,,2023-08-09 18:15:10,2023-08-09 18:15:11,0.776s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.3- AI Image(beta)/Generate Image button""))",Chrome 115.0.0.0,,,2023-08-09 18:15:11,2023-08-09 18:15:11,0.517s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/12.3- AI Image(beta)/div_generated_image""))",Chrome 115.0.0.0,,,2023-08-09 18:15:11,2023-08-09 18:15:21,10.073s,PASSED
