Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.4-AI Assistant (Information),Chrome 115.0.0.0,,,2023-08-09 19:28:06,2023-08-09 19:29:53,1m - 47.653s,FAILED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.4-Information/01-Verify content of information page,Chrome 115.0.0.0,,,2023-08-09 19:28:06,2023-08-09 19:29:52,1m - 46.199s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-09 19:28:06,2023-08-09 19:28:08,1.842s,PASSED
navigateToUrl(app_url_login),Chrome 115.0.0.0,,,2023-08-09 19:28:08,2023-08-09 19:28:33,24.724s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-09 19:28:33,2023-08-09 19:28:33,0.143s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-09 19:28:33,2023-08-09 19:29:33,59.674s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-09 19:29:33,2023-08-09 19:29:34,1.771s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-09 19:29:34,2023-08-09 19:29:35,0.885s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 19:29:35,2023-08-09 19:29:36,1.002s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-09 19:29:36,2023-08-09 19:29:40,4.013s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 19:29:40,2023-08-09 19:29:41,0.400s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-09 19:29:41,2023-08-09 19:29:46,5.003s,PASSED
"scrollToElement(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""), 30)",Chrome 115.0.0.0,,,2023-08-09 19:29:46,2023-08-09 19:29:46,0.366s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-09 19:29:46,2023-08-09 19:29:46,0.390s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-09 19:29:46,2023-08-09 19:29:47,0.494s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-09 19:29:47,2023-08-09 19:29:50,3.009s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.4-Information/Information""))",Chrome 115.0.0.0,,,2023-08-09 19:29:50,2023-08-09 19:29:50,0.490s,PASSED
