Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13.1-EL Sign (Send Documents),Chrome 115.0.0.0,,,2023-08-01 17:06:58,2023-08-01 17:14:42,7m - 44.114s,PASSED
,,,,,,,
Test Cases/13-EL Sign/01-Send Documents (Upload a file-required field is blank),Chrome 115.0.0.0,,,2023-08-01 17:06:58,2023-08-01 17:12:01,5m - 3.637s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-01 17:06:58,2023-08-01 17:07:00,1.911s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-01 17:07:00,2023-08-01 17:10:32,3m - 32.308s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-01 17:10:32,2023-08-01 17:10:32,0.129s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-01 17:10:32,2023-08-01 17:11:31,58.864s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-01 17:11:31,2023-08-01 17:11:34,2.553s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-01 17:11:34,2023-08-01 17:11:35,0.929s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-01 17:11:35,2023-08-01 17:11:36,0.987s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-01 17:11:36,2023-08-01 17:11:40,4.008s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-01 17:11:40,2023-08-01 17:11:40,0.323s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-01 17:11:40,2023-08-01 17:11:45,5.004s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 115.0.0.0,,,2023-08-01 17:11:45,2023-08-01 17:11:45,0.329s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 115.0.0.0,,,2023-08-01 17:11:45,2023-08-01 17:11:46,0.360s,PASSED
"verifyElementVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 115.0.0.0,,,2023-08-01 17:11:46,2023-08-01 17:11:48,1.984s,PASSED
"verifyElementVisible(findTestObject(""13-EL Sign/h4_ELSign""))",Chrome 115.0.0.0,,,2023-08-01 17:11:48,2023-08-01 17:11:48,0.310s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 17:11:48,2023-08-01 17:11:51,3.009s,PASSED
"click(findTestObject(""13-EL Sign/div_Send Documents""))",Chrome 115.0.0.0,,,2023-08-01 17:11:51,2023-08-01 17:11:51,0.444s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""Object Repository/13-EL Sign/div_Drag and drop or Upload PDF or Word document here""), upload_pdf_file)",Chrome 115.0.0.0,,,2023-08-01 17:11:51,2023-08-01 17:11:53,1.083s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 17:11:53,2023-08-01 17:11:56,3.007s,PASSED
"click(findTestObject(""13-EL Sign/input_documentTitle""))",Chrome 115.0.0.0,,,2023-08-01 17:11:56,2023-08-01 17:11:56,0.416s,PASSED
"sendKeys(findTestObject(""Object Repository/13-EL Sign/input_documentTitle""), Keys.chord(CONTROL, ""a""))",Chrome 115.0.0.0,,,2023-08-01 17:11:56,2023-08-01 17:11:57,0.799s,PASSED
"sendKeys(findTestObject(""Object Repository/13-EL Sign/input_documentTitle""), Keys.chord(BACK_SPACE))",Chrome 115.0.0.0,,,2023-08-01 17:11:57,2023-08-01 17:11:57,0.352s,PASSED
"clickOffset(findTestObject(""13-EL Sign/h4_ELSign""), 100, 100)",Chrome 115.0.0.0,,,2023-08-01 17:11:57,2023-08-01 17:11:58,0.718s,PASSED
"verifyElementVisible(findTestObject(""13-EL Sign/mat-error_Title is required""))",Chrome 115.0.0.0,,,2023-08-01 17:11:58,2023-08-01 17:11:58,0.526s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 17:11:58,2023-08-01 17:12:01,3.011s,PASSED
,,,,,,,
Test Cases/13-EL Sign/02-Send Documents (Upload a file-fill out required field),Chrome 115.0.0.0,,,2023-08-01 17:12:01,2023-08-01 17:12:10,9.059s,PASSED
"setText(findTestObject(""13-EL Sign/input_documentTitle""), ""sample.pdf"")",Chrome 115.0.0.0,,,2023-08-01 17:12:02,2023-08-01 17:12:02,0.693s,PASSED
"click(findTestObject(""13-EL Sign/button_UPLOAD""))",Chrome 115.0.0.0,,,2023-08-01 17:12:02,2023-08-01 17:12:03,0.515s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 17:12:03,2023-08-01 17:12:06,3.012s,PASSED
"click(findTestObject(""13-EL Sign/button_homeELSIGN DOCUMENTS""))",Chrome 115.0.0.0,,,2023-08-01 17:12:06,2023-08-01 17:12:07,1.622s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 17:12:07,2023-08-01 17:12:10,3.005s,PASSED
,,,,,,,
Test Cases/13-EL Sign/03-Send Documents (Function buttons),Chrome 115.0.0.0,,,2023-08-01 17:12:10,2023-08-01 17:12:56,45.631s,PASSED
"click(findTestObject(""13-EL Sign/mat-icon_refresh""))",Chrome 115.0.0.0,,,2023-08-01 17:12:11,2023-08-01 17:12:11,0.397s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 17:12:11,2023-08-01 17:12:14,3.008s,PASSED
"click(findTestObject(""13-EL Sign/mat-icon_configureColumns""))",Chrome 115.0.0.0,,,2023-08-01 17:12:14,2023-08-01 17:12:14,0.450s,PASSED
"verifyElementVisible(findTestObject(""13-EL Sign/mat-dialog-container_configureColumnModal""))",Chrome 115.0.0.0,,,2023-08-01 17:12:14,2023-08-01 17:12:15,0.678s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 17:12:15,2023-08-01 17:12:18,3.016s,PASSED
"click(findTestObject(""13-EL Sign/span_ELSign Tracking Id""))",Chrome 115.0.0.0,,,2023-08-01 17:12:18,2023-08-01 17:12:19,0.403s,PASSED
"click(findTestObject(""13-EL Sign/span_Document Name""))",Chrome 115.0.0.0,,,2023-08-01 17:12:19,2023-08-01 17:12:20,0.916s,PASSED
"click(findTestObject(""13-EL Sign/span_Status""))",Chrome 115.0.0.0,,,2023-08-01 17:12:20,2023-08-01 17:12:20,0.922s,PASSED
"click(findTestObject(""13-EL Sign/span_Signer Status""))",Chrome 115.0.0.0,,,2023-08-01 17:12:20,2023-08-01 17:12:21,0.904s,PASSED
"click(findTestObject(""13-EL Sign/span_View""))",Chrome 115.0.0.0,,,2023-08-01 17:12:21,2023-08-01 17:12:22,1.002s,PASSED
"click(findTestObject(""13-EL Sign/span_Certificate""))",Chrome 115.0.0.0,,,2023-08-01 17:12:22,2023-08-01 17:12:23,0.881s,PASSED
"click(findTestObject(""13-EL Sign/span_Delete""))",Chrome 115.0.0.0,,,2023-08-01 17:12:23,2023-08-01 17:12:24,0.912s,PASSED
"click(findTestObject(""13-EL Sign/span_History""))",Chrome 115.0.0.0,,,2023-08-01 17:12:24,2023-08-01 17:12:25,0.873s,PASSED
"click(findTestObject(""13-EL Sign/span_Reminder""))",Chrome 115.0.0.0,,,2023-08-01 17:12:25,2023-08-01 17:12:26,0.942s,PASSED
"click(findTestObject(""13-EL Sign/span_Last Modified""))",Chrome 115.0.0.0,,,2023-08-01 17:12:26,2023-08-01 17:12:27,0.794s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 17:12:27,2023-08-01 17:12:30,3.004s,PASSED
"click(findTestObject(""13-EL Sign/span_ELSign Tracking Id""))",Chrome 115.0.0.0,,,2023-08-01 17:12:30,2023-08-01 17:12:30,0.440s,PASSED
"click(findTestObject(""13-EL Sign/span_Document Name""))",Chrome 115.0.0.0,,,2023-08-01 17:12:30,2023-08-01 17:12:31,0.901s,PASSED
"click(findTestObject(""13-EL Sign/span_Status""))",Chrome 115.0.0.0,,,2023-08-01 17:12:31,2023-08-01 17:12:32,0.975s,PASSED
"click(findTestObject(""13-EL Sign/span_Signer Status""))",Chrome 115.0.0.0,,,2023-08-01 17:12:32,2023-08-01 17:12:33,0.893s,PASSED
"click(findTestObject(""13-EL Sign/span_View""))",Chrome 115.0.0.0,,,2023-08-01 17:12:33,2023-08-01 17:12:34,0.806s,PASSED
"click(findTestObject(""13-EL Sign/span_Download""))",Chrome 115.0.0.0,,,2023-08-01 17:12:34,2023-08-01 17:12:35,0.788s,PASSED
