Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
11.1 - Cloud Files(My Drive),Chrome 114.0.0.0,,,2023-07-27 18:30:00,2023-07-27 18:35:33,5m - 33.247s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/01-Create new folder(required field is blank),Chrome 114.0.0.0,,,2023-07-27 18:30:00,2023-07-27 18:31:43,1m - 43.161s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-27 18:30:00,2023-07-27 18:30:02,2.213s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-27 18:30:02,2023-07-27 18:30:14,11.640s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-27 18:30:14,2023-07-27 18:30:14,0.139s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-27 18:30:14,2023-07-27 18:31:15,1m - 0.853s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 114.0.0.0,,,2023-07-27 18:31:15,2023-07-27 18:31:17,2.394s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-27 18:31:17,2023-07-27 18:31:18,0.892s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 114.0.0.0,,,2023-07-27 18:31:18,2023-07-27 18:31:19,1.130s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-27 18:31:19,2023-07-27 18:31:23,4.007s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 114.0.0.0,,,2023-07-27 18:31:23,2023-07-27 18:31:24,0.316s,PASSED
delay(delay_5seconds),Chrome 114.0.0.0,,,2023-07-27 18:31:24,2023-07-27 18:31:29,5.010s,PASSED
