Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
14-Income and Expense,Chrome 115.0.0.0,,,2023-08-04 20:47:55,2023-08-04 20:52:24,4m - 29.375s,PASSED
,,,,,,,
Test Cases/14-Income and Expense/01-Add Company (required field is blank),Chrome 115.0.0.0,,,2023-08-04 20:47:55,2023-08-04 20:49:45,1m - 49.731s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-04 20:47:55,2023-08-04 20:47:57,2.057s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-04 20:47:57,2023-08-04 20:48:08,10.611s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-04 20:48:08,2023-08-04 20:48:08,0.130s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-04 20:48:08,2023-08-04 20:49:09,1m - 1.375s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-04 20:49:09,2023-08-04 20:49:13,3.935s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-04 20:49:13,2023-08-04 20:49:14,1.068s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-04 20:49:14,2023-08-04 20:49:15,1.082s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-04 20:49:15,2023-08-04 20:49:19,4.007s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-04 20:49:19,2023-08-04 20:49:20,0.351s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-04 20:49:20,2023-08-04 20:49:25,5.004s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""), 0)",Chrome 115.0.0.0,,,2023-08-04 20:49:25,2023-08-04 20:49:25,0.378s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""))",Chrome 115.0.0.0,,,2023-08-04 20:49:25,2023-08-04 20:49:26,0.404s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/div_IncomeAndExpense Tracker""))",Chrome 115.0.0.0,,,2023-08-04 20:49:26,2023-08-04 20:49:27,1.674s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/th_Income  Expense Tracker""))",Chrome 115.0.0.0,,,2023-08-04 20:49:27,2023-08-04 20:49:28,0.349s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 20:49:28,2023-08-04 20:49:31,3.009s,PASSED
"click(findTestObject(""14-Income and Expense/button_ADD COMPANY""))",Chrome 115.0.0.0,,,2023-08-04 20:49:31,2023-08-04 20:49:31,0.404s,PASSED
"click(findTestObject(""14-Income and Expense/mat-icon_clear""))",Chrome 115.0.0.0,,,2023-08-04 20:49:31,2023-08-04 20:49:32,1.094s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 20:49:32,2023-08-04 20:49:35,3.012s,PASSED
"click(findTestObject(""14-Income and Expense/button_ADD COMPANY""))",Chrome 115.0.0.0,,,2023-08-04 20:49:35,2023-08-04 20:49:36,0.502s,PASSED
"verifyElementVisible(findTestObject(""14-Income and Expense/mat-dialog-container_Add CompanyModal""))",Chrome 115.0.0.0,,,2023-08-04 20:49:36,2023-08-04 20:49:37,0.871s,PASSED
"click(findTestObject(""14-Income and Expense/input_CompanyName""))",Chrome 115.0.0.0,,,2023-08-04 20:49:37,2023-08-04 20:49:37,0.499s,PASSED
"click(findTestObject(""14-Income and Expense/dropdown_CompanyType""))",Chrome 115.0.0.0,,,2023-08-04 20:49:37,2023-08-04 20:49:37,0.395s,PASSED
"doubleClick(findTestObject(""14-Income and Expense/input_CompanyName""))",Chrome 115.0.0.0,,,2023-08-04 20:49:37,2023-08-04 20:49:38,0.697s,PASSED
"click(findTestObject(""14-Income and Expense/dropdown_ChoosingDate""))",Chrome 115.0.0.0,,,2023-08-04 20:49:38,2023-08-04 20:49:39,0.740s,PASSED
"doubleClick(findTestObject(""14-Income and Expense/mat-icon_account""))",Chrome 115.0.0.0,,,2023-08-04 20:49:39,2023-08-04 20:49:39,0.611s,PASSED
