Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.2 AI Assistant (AIEditbeta),Chrome 115.0.0.0,,,2023-08-03 23:00:14,2023-08-03 23:05:28,5m - 14.099s,FAILED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.2-AI Edit (beta)/01-Run AI Edit,Chrome 115.0.0.0,,,2023-08-03 23:00:14,2023-08-03 23:05:26,5m - 12.134s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-03 23:00:15,2023-08-03 23:00:17,1.962s,PASSED
navigateToUrl(app_url_login),Chrome 115.0.0.0,,,2023-08-03 23:00:17,2023-08-03 23:03:33,3m - 16.243s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-03 23:03:33,2023-08-03 23:03:33,0.135s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-03 23:03:33,2023-08-03 23:04:34,1m - 0.941s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-03 23:04:34,2023-08-03 23:04:36,2.239s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-03 23:04:36,2023-08-03 23:04:37,0.961s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-03 23:04:37,2023-08-03 23:04:38,1.007s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-03 23:04:38,2023-08-03 23:04:42,4.015s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-03 23:04:42,2023-08-03 23:04:42,0.401s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-03 23:04:42,2023-08-03 23:04:48,5.014s,PASSED
"scrollToElement(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""), 30)",Chrome 115.0.0.0,,,2023-08-03 23:04:48,2023-08-03 23:04:48,0.312s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-03 23:04:48,2023-08-03 23:04:48,0.368s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-03 23:04:48,2023-08-03 23:04:49,0.886s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-03 23:04:49,2023-08-03 23:04:52,3.013s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.2-AI Edit(beta)/AI Edit(beta) button""))",Chrome 115.0.0.0,,,2023-08-03 23:04:52,2023-08-03 23:04:52,0.388s,PASSED
"setText(findTestObject(""12-AI Assistant(beta)/12.2-AI Edit(beta)/Input content""), ""Clock is gold"")",Chrome 115.0.0.0,,,2023-08-03 23:04:52,2023-08-03 23:04:54,1.265s,PASSED
"setText(findTestObject(""12-AI Assistant(beta)/12.2-AI Edit(beta)/Input edit instructions""), ""Replace ""Clock"" with ""Time"""")",Chrome 115.0.0.0,,,2023-08-03 23:04:54,2023-08-03 23:04:54,0.727s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.2-AI Edit(beta)/Run AI edit button""))",Chrome 115.0.0.0,,,2023-08-03 23:04:54,2023-08-03 23:04:55,0.510s,PASSED
"verifyElementText(findTestObject(""12-AI Assistant(beta)/12.2-AI Edit(beta)/New input result assertion""), ""Time is gold"")",Chrome 115.0.0.0,,,2023-08-03 23:04:55,2023-08-03 23:05:26,31.461s,FAILED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.2-AI Edit (beta)/02-If Input content is empty but edit instruction has and Vice versa,Chrome 115.0.0.0,,,2023-08-03 23:05:26,2023-08-03 23:05:28,1.791s,FAILED
"clearText(findTestObject(""12-AI Assistant(beta)/12.2-AI Edit(beta)/Input content""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-03 23:05:27,2023-08-03 23:05:27,0.323s,PASSED
"setText(findTestObject(""12-AI Assistant(beta)/12.2-AI Edit(beta)/Input edit instructions""), ""Replace ""Clock"" with ""Time"""")",Chrome 115.0.0.0,,,2023-08-03 23:05:27,2023-08-03 23:05:28,0.724s,PASSED
"verifyElementNotClickable(findTestObject(""12-AI Assistant(beta)/12.2-AI Edit(beta)/Run AI edit button""))",Chrome 115.0.0.0,,,2023-08-03 23:05:28,2023-08-03 23:05:28,0.536s,FAILED
