Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
04-Add my Organizations,Chrome 115.0.0.0,,,2023-08-04 15:45:17,2023-08-04 15:50:17,5m - 0.660s,PASSED
,,,,,,,
Test Cases/04-Add my Organizations/01- Free limited Plan (Blank fields),Chrome 115.0.0.0,,,2023-08-04 15:45:17,2023-08-04 15:49:10,3m - 53.440s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-04 15:45:17,2023-08-04 15:45:19,2.230s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-04 15:45:19,2023-08-04 15:47:53,2m - 34.116s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-04 15:47:53,2023-08-04 15:47:54,0.139s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-04 15:47:54,2023-08-04 15:48:56,1m - 1.895s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/span_Add My Organization""))",Chrome 115.0.0.0,,,2023-08-04 15:48:56,2023-08-04 15:48:59,3.134s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/Add my org modal""))",Chrome 115.0.0.0,,,2023-08-04 15:48:59,2023-08-04 15:48:59,0.708s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-04 15:48:59,2023-08-04 15:49:01,2.010s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/input_orgName""))",Chrome 115.0.0.0,,,2023-08-04 15:49:01,2023-08-04 15:49:02,0.381s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/input_org alias""))",Chrome 115.0.0.0,,,2023-08-04 15:49:02,2023-08-04 15:49:02,0.321s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/div_Service Industry_select-arrow""))",Chrome 115.0.0.0,,,2023-08-04 15:49:02,2023-08-04 15:49:03,0.557s,PASSED
"sendKeys(findTestObject(null), Keys.chord(ESCAPE))",Chrome 115.0.0.0,,,2023-08-04 15:49:03,2023-08-04 15:49:03,0.541s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 15:49:03,2023-08-04 15:49:06,3.007s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/div_OrganizationName_error""))",Chrome 115.0.0.0,,,2023-08-04 15:49:06,2023-08-04 15:49:07,0.372s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/div_Organization Alias_error""))",Chrome 115.0.0.0,,,2023-08-04 15:49:07,2023-08-04 15:49:07,0.379s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/div_Service Industry_error""))",Chrome 115.0.0.0,,,2023-08-04 15:49:07,2023-08-04 15:49:07,0.370s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 15:49:07,2023-08-04 15:49:10,3.017s,PASSED
,,,,,,,
Test Cases/04-Add my Organizations/02- Free limited Plan (Used Org Alias),Chrome 115.0.0.0,,,2023-08-04 15:49:10,2023-08-04 15:49:16,5.859s,PASSED
"setText(findTestObject(""04-Add my Organizations/Free limited Plan/input_org alias""), ""1234"")",Chrome 115.0.0.0,,,2023-08-04 15:49:11,2023-08-04 15:49:11,0.652s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/input_orgName""))",Chrome 115.0.0.0,,,2023-08-04 15:49:11,2023-08-04 15:49:12,0.547s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/mat-error_1234 already exists. Please enter another ID""))",Chrome 115.0.0.0,,,2023-08-04 15:49:12,2023-08-04 15:49:13,1.425s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-04 15:49:13,2023-08-04 15:49:16,3.012s,PASSED
,,,,,,,
Test Cases/04-Add my Organizations/03- Free limited Plan (Positive Scenarios),Chrome 115.0.0.0,,,2023-08-04 15:49:16,2023-08-04 15:50:17,1m - 1.131s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-04 15:49:16,2023-08-04 15:49:18,2.004s,PASSED
"setText(findTestObject(""04-Add my Organizations/Free limited Plan/input_orgName""), org_name)",Chrome 115.0.0.0,,,2023-08-04 15:49:18,2023-08-04 15:49:19,0.681s,PASSED
"setText(findTestObject(""04-Add my Organizations/Free limited Plan/input_org alias""), org_alias)",Chrome 115.0.0.0,,,2023-08-04 15:49:19,2023-08-04 15:49:20,1.065s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/div_Service Industry_select-arrow""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-04 15:49:20,2023-08-04 15:49:21,0.469s,PASSED
delay(delay_1second),Chrome 115.0.0.0,,,2023-08-04 15:49:21,2023-08-04 15:49:22,1.006s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_CPA_EA_Accounting Firms""))",Chrome 115.0.0.0,,,2023-08-04 15:49:22,2023-08-04 15:49:22,0.364s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Law Firms""))",Chrome 115.0.0.0,,,2023-08-04 15:49:22,2023-08-04 15:49:22,0.371s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Medical Service_Physian_Dentist Office""))",Chrome 115.0.0.0,,,2023-08-04 15:49:22,2023-08-04 15:49:23,0.342s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Education""))",Chrome 115.0.0.0,,,2023-08-04 15:49:23,2023-08-04 15:49:23,0.347s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Real Estate""))",Chrome 115.0.0.0,,,2023-08-04 15:49:23,2023-08-04 15:49:23,0.317s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Other Service Business""))",Chrome 115.0.0.0,,,2023-08-04 15:49:23,2023-08-04 15:49:24,0.313s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Product Business""))",Chrome 115.0.0.0,,,2023-08-04 15:49:24,2023-08-04 15:49:24,0.333s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Community""))",Chrome 115.0.0.0,,,2023-08-04 15:49:24,2023-08-04 15:49:24,0.318s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/span_Non Profit Organizations""))",Chrome 115.0.0.0,,,2023-08-04 15:49:24,2023-08-04 15:49:25,0.333s,PASSED
delay(delay_1second),Chrome 115.0.0.0,,,2023-08-04 15:49:25,2023-08-04 15:49:26,1.010s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/span_Other Service Business""))",Chrome 115.0.0.0,,,2023-08-04 15:49:26,2023-08-04 15:49:26,0.388s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/button_Next""))",Chrome 115.0.0.0,,,2023-08-04 15:49:26,2023-08-04 15:49:27,0.907s,PASSED
delay(delay_1second),Chrome 115.0.0.0,,,2023-08-04 15:49:27,2023-08-04 15:49:28,1.012s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/add my org modal 2""))",Chrome 115.0.0.0,,,2023-08-04 15:49:28,2023-08-04 15:49:28,0.347s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/Free limited plan radio button""))",Chrome 115.0.0.0,,,2023-08-04 15:49:28,2023-08-04 15:49:29,0.352s,PASSED
delay(delay_1second),Chrome 115.0.0.0,,,2023-08-04 15:49:29,2023-08-04 15:49:30,1.007s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/span_Usage limit""))",Chrome 115.0.0.0,,,2023-08-04 15:49:30,2023-08-04 15:49:30,0.341s,PASSED
