Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
00-Signup and Account Activation,Chrome 114.0.0.0,,,2023-07-26 23:04:20,2023-07-26 23:08:54,4m - 34.496s,FAILED
,,,,,,,
Test Cases/00-SignUp and Account Activation/01-Signup(Credentials Blank),Chrome 114.0.0.0,,,2023-07-26 23:04:20,2023-07-26 23:07:03,2m - 43.077s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-26 23:04:20,2023-07-26 23:04:22,1.903s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-26 23:04:22,2023-07-26 23:06:53,2m - 30.558s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-26 23:06:53,2023-07-26 23:06:53,0.138s,PASSED
"click(findTestObject(""00-Signup and Activation/span_Sign up""))",Chrome 114.0.0.0,,,2023-07-26 23:06:53,2023-07-26 23:06:53,0.444s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-26 23:06:53,2023-07-26 23:06:56,3.027s,PASSED
"verifyElementVisible(findTestObject(""00-Signup and Activation/div_Already have an account Log In""))",Chrome 114.0.0.0,,,2023-07-26 23:06:56,2023-07-26 23:06:57,0.337s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-26 23:06:57,2023-07-26 23:07:00,3.010s,PASSED
"verifyElementNotClickable(findTestObject(""00-Signup and Activation/button_Sign up""))",Chrome 114.0.0.0,,,2023-07-26 23:07:00,2023-07-26 23:07:00,0.382s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-26 23:07:00,2023-07-26 23:07:03,3.013s,PASSED
,,,,,,,
Test Cases/00-SignUp and Account Activation/02-Signup(Wrong email),Chrome 114.0.0.0,,,2023-07-26 23:07:03,2023-07-26 23:07:18,14.651s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-26 23:07:03,2023-07-26 23:07:06,3.016s,PASSED
"setText(findTestObject(""00-Signup and Activation/input_Email""), invalid_email)",Chrome 114.0.0.0,,,2023-07-26 23:07:06,2023-07-26 23:07:07,0.770s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-26 23:07:07,2023-07-26 23:07:09,2.006s,PASSED
"click(findTestObject(""00-Signup and Activation/input_firstName""))",Chrome 114.0.0.0,,,2023-07-26 23:07:09,2023-07-26 23:07:10,0.339s,PASSED
"verifyElementPresent(findTestObject(""00-Signup and Activation/error_valid email is required""), 0)",Chrome 114.0.0.0,,,2023-07-26 23:07:10,2023-07-26 23:07:10,0.525s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-26 23:07:10,2023-07-26 23:07:12,2.007s,PASSED
"setText(findTestObject(""00-Signup and Activation/input_Email""), email_without_subscription)",Chrome 114.0.0.0,,,2023-07-26 23:07:12,2023-07-26 23:07:13,1.036s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-26 23:07:13,2023-07-26 23:07:15,2.017s,PASSED
