Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.4-AI Assistant (Information),Chrome 115.0.0.0,,,2023-08-09 19:17:46,2023-08-09 19:19:27,1m - 41.249s,PASSED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.4-Information/01-Verify content of information page,Chrome 115.0.0.0,,,2023-08-09 19:17:46,2023-08-09 19:19:26,1m - 40.438s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-09 19:17:46,2023-08-09 19:17:48,1.867s,PASSED
navigateToUrl(app_url_login),Chrome 115.0.0.0,,,2023-08-09 19:17:48,2023-08-09 19:17:59,10.929s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-09 19:17:59,2023-08-09 19:17:59,0.128s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-09 19:17:59,2023-08-09 19:19:05,1m - 5.652s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-09 19:19:05,2023-08-09 19:19:08,3.189s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-09 19:19:08,2023-08-09 19:19:09,0.935s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 19:19:09,2023-08-09 19:19:10,1.012s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-09 19:19:10,2023-08-09 19:19:14,4.015s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-09 19:19:14,2023-08-09 19:19:14,0.351s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-09 19:19:14,2023-08-09 19:19:19,5.010s,PASSED
"scrollToElement(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""), 30)",Chrome 115.0.0.0,,,2023-08-09 19:19:19,2023-08-09 19:19:20,0.321s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-09 19:19:20,2023-08-09 19:19:20,0.478s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/AI asst button-Side panel""))",Chrome 115.0.0.0,,,2023-08-09 19:19:20,2023-08-09 19:19:21,0.863s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-09 19:19:21,2023-08-09 19:19:24,3.004s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.4-Information/Information""))",Chrome 115.0.0.0,,,2023-08-09 19:19:24,2023-08-09 19:19:24,0.441s,PASSED
"verifyElementText(findTestObject(""12-AI Assistant(beta)/12.4-Information/Information heading message assertion""), ""Welcome. Click the ChatGPT tab to get started!"")",Chrome 115.0.0.0,,,2023-08-09 19:19:24,2023-08-09 19:19:25,0.963s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/12.4-Information/Service terms link""))",Chrome 115.0.0.0,,,2023-08-09 19:19:25,2023-08-09 19:19:26,0.364s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/12.4-Information/Terms of use link""))",Chrome 115.0.0.0,,,2023-08-09 19:19:26,2023-08-09 19:19:26,0.333s,PASSED
"verifyElementVisible(findTestObject(""12-AI Assistant(beta)/12.4-Information/Usage policies""))",Chrome 115.0.0.0,,,2023-08-09 19:19:26,2023-08-09 19:19:26,0.321s,PASSED
,,,,,,,
Test Cases/12- AI assistant (beta)/12.4-Information/02-Access Service terms,Chrome 115.0.0.0,,,2023-08-09 19:19:26,2023-08-09 19:19:27,0.636s,PASSED
"click(findTestObject(""12-AI Assistant(beta)/12.4-Information/Service terms link""))",Chrome 115.0.0.0,,,2023-08-09 19:19:26,2023-08-09 19:19:27,0.349s,PASSED
url = getUrl(),Chrome 115.0.0.0,,,2023-08-09 19:19:27,2023-08-09 19:19:27,0.014s,PASSED
"url.contains(""https://openai.com/policies/service-terms"")",Chrome 115.0.0.0,,,2023-08-09 19:19:27,2023-08-09 19:19:27,0.000s,PASSED
closeWindowIndex(1),Chrome 115.0.0.0,,,2023-08-09 19:19:27,2023-08-09 19:19:27,0.112s,PASSED
