Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13.2-EL Sign (Received Documents),Chrome 115.0.0.0,,,2023-08-01 20:43:51,2023-08-01 20:49:47,5m - 55.639s,PASSED
,,,,,,,
Test Cases/13-EL Sign/10-Received Documents(Sign a Document),Chrome 115.0.0.0,,,2023-08-01 20:43:51,2023-08-01 20:48:56,5m - 4.437s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-01 20:43:52,2023-08-01 20:43:54,2.246s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-01 20:43:54,2023-08-01 20:46:44,2m - 50.142s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-01 20:46:44,2023-08-01 20:46:44,0.139s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-01 20:46:44,2023-08-01 20:47:45,1m - 1.010s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-01 20:47:45,2023-08-01 20:47:48,2.883s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-01 20:47:48,2023-08-01 20:47:49,0.871s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-01 20:47:49,2023-08-01 20:47:50,0.979s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-01 20:47:50,2023-08-01 20:47:54,4.014s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 115.0.0.0,,,2023-08-01 20:47:54,2023-08-01 20:47:54,0.397s,PASSED
delay(delay_5seconds),Chrome 115.0.0.0,,,2023-08-01 20:47:54,2023-08-01 20:47:59,5.002s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 115.0.0.0,,,2023-08-01 20:47:59,2023-08-01 20:48:00,0.347s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 115.0.0.0,,,2023-08-01 20:48:00,2023-08-01 20:48:00,0.372s,PASSED
"verifyElementVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 115.0.0.0,,,2023-08-01 20:48:00,2023-08-01 20:48:02,1.672s,PASSED
"verifyElementVisible(findTestObject(""13-EL Sign/h4_ELSign""))",Chrome 115.0.0.0,,,2023-08-01 20:48:02,2023-08-01 20:48:02,0.310s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:02,2023-08-01 20:48:05,3.016s,PASSED
"click(findTestObject(""13-EL Sign/div_Received Documents""))",Chrome 115.0.0.0,,,2023-08-01 20:48:05,2023-08-01 20:48:05,0.424s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:05,2023-08-01 20:48:08,3.017s,PASSED
"click(findTestObject(""13-EL Sign/button_create""))",Chrome 115.0.0.0,,,2023-08-01 20:48:08,2023-08-01 20:48:09,0.387s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:09,2023-08-01 20:48:12,3.011s,PASSED
"verifyElementVisible(findTestObject(""13-EL Sign/div_EL Sign Consent""))",Chrome 115.0.0.0,,,2023-08-01 20:48:12,2023-08-01 20:48:12,0.302s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:12,2023-08-01 20:48:15,3.008s,PASSED
"click(findTestObject(""13-EL Sign/checkbox_I have read and agree to the above""))",Chrome 115.0.0.0,,,2023-08-01 20:48:15,2023-08-01 20:48:15,0.362s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:15,2023-08-01 20:48:18,3.014s,PASSED
"click(findTestObject(""13-EL Sign/button_BEGIN""))",Chrome 115.0.0.0,,,2023-08-01 20:48:18,2023-08-01 20:48:19,0.374s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:19,2023-08-01 20:48:22,3.012s,PASSED
"click(findTestObject(""13-EL Sign/div_date""))",Chrome 115.0.0.0,,,2023-08-01 20:48:22,2023-08-01 20:48:22,0.421s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:22,2023-08-01 20:48:24,2.015s,PASSED
"click(findTestObject(""13-EL Sign/div_date""))",Chrome 115.0.0.0,,,2023-08-01 20:48:24,2023-08-01 20:48:25,0.573s,PASSED
"click(findTestObject(""13-EL Sign/div_initial""))",Chrome 115.0.0.0,,,2023-08-01 20:48:25,2023-08-01 20:48:25,0.566s,PASSED
"verifyElementVisible(findTestObject(""13-EL Sign/mat-dialog-container_InitialModal""))",Chrome 115.0.0.0,,,2023-08-01 20:48:25,2023-08-01 20:48:26,0.741s,PASSED
"click(findTestObject(""13-EL Sign/button_Save3""))",Chrome 115.0.0.0,,,2023-08-01 20:48:26,2023-08-01 20:48:26,0.328s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:26,2023-08-01 20:48:29,3.004s,PASSED
"click(findTestObject(""13-EL Sign/div_signature""))",Chrome 115.0.0.0,,,2023-08-01 20:48:29,2023-08-01 20:48:30,0.473s,PASSED
"verifyElementVisible(findTestObject(""13-EL Sign/mat-dialog-container_SignatureSettingsModal""))",Chrome 115.0.0.0,,,2023-08-01 20:48:30,2023-08-01 20:48:31,0.566s,PASSED
"click(findTestObject(""13-EL Sign/checkbox_type""))",Chrome 115.0.0.0,,,2023-08-01 20:48:31,2023-08-01 20:48:31,0.360s,PASSED
"setAlertText(""GG TESTER Signature"")",Chrome 115.0.0.0,,,2023-08-01 20:48:31,2023-08-01 20:48:31,0.022s,PASSED
acceptAlert(),Chrome 115.0.0.0,,,2023-08-01 20:48:31,2023-08-01 20:48:31,0.017s,PASSED
"click(findTestObject(""13-EL Sign/button_save Save Settings""))",Chrome 115.0.0.0,,,2023-08-01 20:48:31,2023-08-01 20:48:32,0.910s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:32,2023-08-01 20:48:35,3.003s,PASSED
"click(findTestObject(""13-EL Sign/div_signature2""))",Chrome 115.0.0.0,,,2023-08-01 20:48:35,2023-08-01 20:48:35,0.379s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""13-EL Sign/div_upload_mat-checkbox""), upload_file)",Chrome 115.0.0.0,,,2023-08-01 20:48:35,2023-08-01 20:48:36,0.698s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:36,2023-08-01 20:48:39,3.004s,PASSED
"click(findTestObject(""13-EL Sign/button_save Save Settings""))",Chrome 115.0.0.0,,,2023-08-01 20:48:39,2023-08-01 20:48:39,0.405s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:39,2023-08-01 20:48:42,3.010s,PASSED
"click(findTestObject(""13-EL Sign/button_completenavigate_next""))",Chrome 115.0.0.0,,,2023-08-01 20:48:42,2023-08-01 20:48:43,0.369s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:43,2023-08-01 20:48:46,3.013s,PASSED
"verifyElementVisible(findTestObject(""13-EL Sign/font_Please review and press the submit button to finish signing""))",Chrome 115.0.0.0,,,2023-08-01 20:48:46,2023-08-01 20:48:46,0.317s,PASSED
"click(findTestObject(""13-EL Sign/button_REVIEW""))",Chrome 115.0.0.0,,,2023-08-01 20:48:46,2023-08-01 20:48:46,0.331s,PASSED
switchToWindowIndex(1),Chrome 115.0.0.0,,,2023-08-01 20:48:46,2023-08-01 20:48:48,1.952s,PASSED
closeWindowIndex(1),Chrome 115.0.0.0,,,2023-08-01 20:48:48,2023-08-01 20:48:48,0.098s,PASSED
switchToWindowIndex(0),Chrome 115.0.0.0,,,2023-08-01 20:48:48,2023-08-01 20:48:48,0.013s,PASSED
"click(findTestObject(""13-EL Sign/button_EDIT""))",Chrome 115.0.0.0,,,2023-08-01 20:48:48,2023-08-01 20:48:49,0.456s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:49,2023-08-01 20:48:52,3.005s,PASSED
"click(findTestObject(""13-EL Sign/button_completenavigate_next""))",Chrome 115.0.0.0,,,2023-08-01 20:48:52,2023-08-01 20:48:52,0.368s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-01 20:48:52,2023-08-01 20:48:55,3.006s,PASSED
"click(findTestObject(""13-EL Sign/button_SUBMIT""))",Chrome 115.0.0.0,,,2023-08-01 20:48:55,2023-08-01 20:48:56,0.410s,PASSED
,,,,,,,
Test Cases/13-EL Sign/11-Send Documents(Download Document and Certificate),Chrome 115.0.0.0,,,2023-08-01 20:48:56,2023-08-01 20:49:13,17.738s,PASSED
