Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.1- Teams - Add,Chrome 115.0.0.0,,,2023-08-08 21:02:21,2023-08-08 21:07:45,5m - 23.641s,PASSED
,,,,,,,
Test Cases/06- Teams/01- Add Team- Public,Chrome 115.0.0.0,,,2023-08-08 21:02:22,2023-08-08 21:07:03,4m - 41.467s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-08 21:02:22,2023-08-08 21:02:24,1.930s,PASSED
navigateToUrl(appURL),Chrome 115.0.0.0,,,2023-08-08 21:02:24,2023-08-08 21:05:14,2m - 50.665s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-08 21:05:14,2023-08-08 21:05:15,0.132s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-08 21:05:15,2023-08-08 21:06:15,1m - 0.871s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 115.0.0.0,,,2023-08-08 21:06:15,2023-08-08 21:06:17,1.969s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 115.0.0.0,,,2023-08-08 21:06:17,2023-08-08 21:06:20,2.183s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 115.0.0.0,,,2023-08-08 21:06:20,2023-08-08 21:06:20,0.894s,PASSED
delay(delay_4seconds),Chrome 115.0.0.0,,,2023-08-08 21:06:20,2023-08-08 21:06:24,4.018s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 115.0.0.0,,,2023-08-08 21:06:24,2023-08-08 21:06:25,0.413s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-08 21:06:25,2023-08-08 21:06:27,2.008s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Teams""))",Chrome 115.0.0.0,,,2023-08-08 21:06:27,2023-08-08 21:06:27,0.458s,PASSED
delay(delay_2seconds),Chrome 115.0.0.0,,,2023-08-08 21:06:27,2023-08-08 21:06:29,2.013s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/h4_TEAMS""))",Chrome 115.0.0.0,,,2023-08-08 21:06:29,2023-08-08 21:06:30,0.353s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-08 21:06:30,2023-08-08 21:06:33,3.007s,PASSED
"click(findTestObject(""06-Teams/Add Team""))",Chrome 115.0.0.0,,,2023-08-08 21:06:33,2023-08-08 21:06:33,0.358s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-08 21:06:33,2023-08-08 21:06:36,3.005s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Public""))",Chrome 115.0.0.0,,,2023-08-08 21:06:36,2023-08-08 21:06:36,0.314s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Private""))",Chrome 115.0.0.0,,,2023-08-08 21:06:36,2023-08-08 21:06:37,0.312s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-08 21:06:37,2023-08-08 21:06:40,3.016s,PASSED
"click(findTestObject(""06-Teams/button_Public""))",Chrome 115.0.0.0,,,2023-08-08 21:06:40,2023-08-08 21:06:40,0.416s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/Add Team_Public""))",Chrome 115.0.0.0,,,2023-08-08 21:06:40,2023-08-08 21:06:41,0.880s,PASSED
"scrollToElement(findTestObject(""06-Teams/01-Add Team-Public/button_Create""), 0)",Chrome 115.0.0.0,,,2023-08-08 21:06:41,2023-08-08 21:06:41,0.326s,PASSED
"verifyElementNotClickable(findTestObject(""06-Teams/01-Add Team-Public/button_Create""))",Chrome 115.0.0.0,,,2023-08-08 21:06:41,2023-08-08 21:06:42,0.298s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-08 21:06:42,2023-08-08 21:06:45,3.002s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/input_teamName""))",Chrome 115.0.0.0,,,2023-08-08 21:06:45,2023-08-08 21:06:45,0.394s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/Org unit""))",Chrome 115.0.0.0,,,2023-08-08 21:06:45,2023-08-08 21:06:45,0.380s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/h4_Select an organization unit""))",Chrome 115.0.0.0,,,2023-08-08 21:06:45,2023-08-08 21:06:46,0.458s,PASSED
delay(delay_3seconds),Chrome 115.0.0.0,,,2023-08-08 21:06:46,2023-08-08 21:06:49,3.015s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/div_GG Automation""))",Chrome 115.0.0.0,,,2023-08-08 21:06:49,2023-08-08 21:06:49,0.356s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/button_Select""))",Chrome 115.0.0.0,,,2023-08-08 21:06:49,2023-08-08 21:06:50,0.333s,PASSED
